"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Boyle, Joe",671212,"R","FF",570,"97.7",2506,"16.8",0.7533698180430524,0.8010747592690486,201.87821496154208,195.48504383654438,"4-Seam Fastball",80,675,690,6.393171124997707,6.393171124997711,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Fried, Max",608331,"L","FF",924,"93.9",2220,"10.5",0.5088603005240355,0.6595855979013475,165.3168468599177,181.947434860577,"4-Seam Fastball",66,750,720,-16.630588000659316,16.63058800065928,30,12,30,12,0,0,30,"12:30","12:00","+0H 30M"
,"Meyer, Max",676974,"R","FF",381,"94.1",2387,"15.1",0.7123584108993929,0.8203970354653725,209.42788482747414,196.35934651097665,"4-Seam Fastball",82,660,690,13.068538316497495,13.0685383164975,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Lugo, Seth",607625,"R","FF",735,"92.2",2368,"16.4",0.770576261314649,0.8410480560001814,212.48740696079503,205.3139279697325,"4-Seam Fastball",84,660,675,7.173478991062524,7.173478991062519,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Baz, Shane",669358,"R","FF",578,"95.6",2419,"20.1",0.9211295735465834,0.9653608243675055,216.75581006814969,212.34837925464356,"4-Seam Fastball",97,645,660,4.407430813506124,4.4074308135061155,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Vest, Will",676684,"R","FF",628,"96.1",2159,"17.7",0.8712687014423705,0.9372210803719293,218.58099087210053,212.9077549435776,"4-Seam Fastball",94,645,660,5.673235928522928,5.673235928522915,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Nola, Aaron",605400,"R","FF",887,"92.5",2307,"18.7",0.8735121774309269,0.9376158224721839,225.25092625963111,221.95370820495367,"4-Seam Fastball",94,630,630,3.297218054677444,3.2972180546774434,0,10,30,10,30,0,0,"10:30","10:30"," 0H 00M"
,"Oller, Adam",670124,"R","FF",365,"93.7",2180,"20.6",0.9772627589759744,0.9909975032801405,218.879731459615,219.07812754452468,"4-Seam Fastball",99,645,645,-0.19839608490968885,0.1983960849096975,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Marsh, Alec",679525,"R","FF",796,"94.2",2498,"17.5",0.8062342210610707,0.8454415171073638,220.73635486965657,215.04522863634932,"4-Seam Fastball",85,645,645,5.691126233307244,5.691126233307305,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Faedo, Alex",656412,"R","FF",354,"94",2459,"18",0.8236251284598957,0.9114563430805159,213.6406285061652,207.22497737092147,"4-Seam Fastball",91,660,660,6.415651135243735,6.415651135243737,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Vesia, Alex",681911,"L","FF",682,"93.4",2400,"20.8",0.9685631242428313,0.9929560865294932,161.12989362254604,161.71282377701428,"4-Seam Fastball",99,765,750,-0.5829301544682437,0.5829301544682438,15,12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Lively, Ben",594902,"R","FF",738,"89.9",2005,"17.1",0.8450681990240853,0.9730646113672748,214.12692326015167,211.4552730525283,"4-Seam Fastball",97,645,660,2.6716502076233724,2.6716502076233746,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Smith, Cade",671922,"R","FF",803,"96",2280,"17.9",0.8585660779057606,0.9530794486909199,214.4721012326312,209.8512659687371,"4-Seam Fastball",95,645,660,4.620835263894094,4.620835263894072,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Mize, Casey",663554,"R","FF",690,"95.5",2259,"17.7",0.8513084361839366,0.9629472022526061,211.1401973836735,207.67387220983795,"4-Seam Fastball",96,660,660,3.4663251738355427,3.4663251738355476,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Green, Chad",643338,"R","FF",492,"95.5",2464,"19.4",0.8850051349093552,0.9360016501880001,209.81785545332312,205.40224704116994,"4-Seam Fastball",94,660,675,4.415608412153176,4.415608412153164,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Sale, Chris",519242,"L","FF",1042,"94.9",2239,"18.1",0.8813587950582912,0.966815047574615,114.82967086485941,120.69908220995089,"4-Seam Fastball",97,135,120,-5.869411345091478,5.869411345091483,15,2,15,2,0,0,15,"2:15","2:00","+0H 15M"
,"Irvin, Cole",608344,"L","FF",419,"92",2031,"19.2",0.9378182555165355,0.9771526965306018,138.368730477157,139.63440629913526,"4-Seam Fastball",98,90,75,-1.2656758219782773,1.2656758219782662,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Latz, Jacob",656641,"L","FF",402,"94.9",2337,"19",0.8978328422153167,0.9602521907354178,156.20049198563495,161.75544060093762,"4-Seam Fastball",96,765,750,-5.5549486153026635,5.554948615302661,15,12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Webb, Jacob",657097,"R","FF",407,"93.5",2468,"18.8",0.8514930944453061,0.8812653270389527,221.06402351473275,212.21340508876096,"4-Seam Fastball",88,645,660,8.850618425971788,8.850618425971776,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Irvin, Jake",663623,"R","FF",1140,"93.9",2377,"17.3",0.8059643637496428,0.8664755975493502,222.97231881189475,217.45938031751066,"4-Seam Fastball",87,630,645,5.512938494384088,5.512938494384066,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Adam, Jason",592094,"R","FF",398,"95.5",2654,"19.7",0.8743094384200645,0.8754149110491022,209.45678499075387,203.4292835574857,"4-Seam Fastball",88,660,675,6.027501433268185,6.027501433268183,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Estes, Joey",683155,"R","FF",1046,"92.4",2373,"18.8",0.8579823524651226,0.9167679140060613,214.03600649197392,212.19551184687438,"4-Seam Fastball",92,645,660,1.8404946450995396,1.8404946450995203,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Wentz, Joey",666214,"L","FF",443,"93.7",2236,"18.7",0.8957500484145217,0.9491931110812323,151.359307576234,153.5830261806925,"4-Seam Fastball",95,60,60,-2.2237186044585258,2.223718604458546,0,1,0,1,0,0,0,"1:00","1:00"," 0H 00M"
,"Lynn, Lance",458681,"R","FF",959,"92.3",2454,"13.1",0.6020448219773404,0.7387405954108687,210.86696369445917,198.44449860173313,"4-Seam Fastball",74,660,690,12.422465092726043,12.422465092726009,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Moore, Matt",519043,"L","FF",427,"92.7",2249,"19.9",0.9349299033697893,0.9805079571550176,142.3400214354176,147.61238649468612,"4-Seam Fastball",98,75,60,-5.272365059268509,5.272365059268511,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Mears, Nick",683232,"R","FF",608,"96.7",2318,"18",0.9154156101456004,0.9770025146929489,193.90062163362197,189.1179476330395,"4-Seam Fastball",98,690,705,4.78267400058246,4.782674000582446,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Gray, Sonny",543243,"R","FF",594,"92.4",2514,"11.4",0.5182972606661419,0.6278601421691165,197.99997881599967,172.64075668295487,"4-Seam Fastball",63,690,735,25.359222133044796,25.359222133044796,-45,11,30,12,15,0,45,"11:30","12:15","-0H 45M"
,"Gallen, Zac",668678,"R","FF",1154,"93.7",2294,"17.1",0.8228053948167227,0.8571084682319259,205.86693046190348,196.24018358648203,"4-Seam Fastball",86,675,690,9.626746875421446,9.626746875421464,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Ober, Bailey",641927,"R","FF",1020,"91.7",2303,"18.1",0.8488278309020462,0.921849292955376,210.06769888759604,207.07146914621404,"4-Seam Fastball",92,660,660,2.9962297413819954,2.9962297413819945,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Snell, Blake",605483,"L","FF",804,"95.9",2436,"19.2",0.8729650450260007,0.9371926936196968,158.9210159580735,161.86753096825993,"4-Seam Fastball",94,765,750,-2.946515010186431,2.9465150101864324,15,12,45,12,30,0,15,"12:45","12:30","+0H 15M"
,"Suter, Brent",608718,"L","FF",436,"85.9",2223,"12.9",0.6011010370735345,0.6898082379035892,181.25482501361182,201.67226298019227,"4-Seam Fastball",69,720,675,-20.41743796658045,20.417437966580483,45,12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Abreu, Bryan",650556,"R","FF",586,"96.7",2358,"17.5",0.8168924087614263,0.8483046933517873,208.0918037843872,201.18944885253208,"4-Seam Fastball",85,660,675,6.902354931855115,6.902354931855119,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Smith, Burch",572143,"R","FF",448,"94.9",2283,"17.3",0.8121395634130424,0.895667050905661,201.00724802616466,195.11317101156033,"4-Seam Fastball",90,675,690,5.894077014604335,5.894077014604349,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Povich, Cade",700249,"L","FF",565,"92.4",2321,"18.8",0.8750352561060845,0.9202374378511256,140.9744013154028,148.9099454906661,"4-Seam Fastball",92,75,60,-7.935544175263317,7.935544175263348,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Ragans, Cole",666142,"L","FF",1281,"95.4",2555,"21.3",0.9788221869524091,0.9931030246071001,140.12549407770524,141.7177265751516,"4-Seam Fastball",99,75,75,-1.5922324974463606,1.5922324974463595,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Poche, Colin",621363,"L","FF",366,"91.2",2227,"18.5",0.871462134482635,0.9521426274144978,185.6861947453208,187.45936114318394,"4-Seam Fastball",95,705,705,-1.7731663978631502,1.7731663978631587,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Festa, David",701581,"R","FF",442,"94.7",2349,"17.6",0.8325561185186933,0.8899052681144073,193.15974065339284,184.8514262348426,"4-Seam Fastball",89,690,705,8.308314418550253,8.308314418550275,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Kremer, Dean",665152,"R","FF",692,"93.4",2274,"19.1",0.9032383032693133,0.9780905924812229,209.46262217278115,205.2015901874554,"4-Seam Fastball",98,660,675,4.261031985325758,4.261031985325785,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Cease, Dylan",656302,"R","FF",1381,"96.9",2557,"18.2",0.8267292789479934,0.8730634086548207,189.34920233660065,187.97396980369433,"4-Seam Fastball",87,705,705,1.375232532906324,1.3752325329063058,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Díaz, Edwin",621242,"R","FF",474,"97.5",2348,"18.9",0.891240980823329,0.958972597585573,232.96113359989477,228.3869414349548,"4-Seam Fastball",96,615,630,4.574192164939973,4.574192164939983,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Miller, Erik",669062,"L","FF",599,"96.9",2274,"18",0.8511714960155389,0.9390176573446652,141.32790671952006,150.04866973520294,"4-Seam Fastball",94,75,60,-8.720763015682877,8.72076301568289,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Stone, Gavin",694813,"R","FF",532,"94.9",2234,"18",0.8701157757208967,0.95013644157316,213.77714874292383,209.10680107964285,"4-Seam Fastball",95,645,660,4.670347663280978,4.670347663280979,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Cole, Gerrit",543037,"R","FF",695,"95.9",2362,"18.5",0.8644927257166942,0.913941801531647,207.30242385815436,201.96960581298754,"4-Seam Fastball",91,660,675,5.3328180451668175,5.332818045166801,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Leiter, Jack",683004,"R","FF",345,"96.4",2347,"19.2",0.9044058784098629,0.9429422635312079,208.65578703069932,204.13902104801124,"4-Seam Fastball",94,660,675,4.516765982688071,4.5167659826881,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Beeks, Jalen",656222,"L","FF",624,"94.5",2175,"15.8",0.8183767012337277,0.9447858233819404,152.49462875184236,160.47077117893951,"4-Seam Fastball",94,60,765,-7.976142427097159,7.976142427097171,15,1,0,12,45,0,15,"1:00","12:45","+0H 15M"
,"Jones, Jared",683003,"R","FF",929,"97.3",2538,"18.9",0.8764712307969476,0.9230020251754072,213.67963466869986,207.817756922675,"4-Seam Fastball",92,660,660,5.861877746024874,5.86187774602486,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Duran, Jhoan",661395,"R","FF",358,"100.5",2035,"17.4",0.8985036176335132,0.9860732964944072,229.09545870603694,227.97695909216034,"4-Seam Fastball",99,615,630,1.118499613876594,1.118499613876592,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Akin, Keegan",669211,"L","FF",673,"93.9",2418,"20.6",0.94651802506054,0.9476170782562324,145.59372532349374,149.74591692269524,"4-Seam Fastball",95,75,60,-4.152191599201501,4.152191599201529,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Maeda, Kenta",628317,"R","FF",441,"90.8",2284,"16.6",0.7742733750774156,0.8670591281228585,215.59898694482777,206.9783758056729,"4-Seam Fastball",87,645,660,8.620611139154875,8.620611139154862,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Yates, Kirby",489446,"R","FF",621,"93.2",2357,"20.1",0.9339899755805793,0.9793827070635873,228.7560269846746,225.58956346749906,"4-Seam Fastball",98,615,630,3.1664635171755435,3.166463517175509,-15,10,15,10,30,0,15,"10:15","10:30","-0H 15M"
,"Gibson, Kyle",502043,"R","FF",363,"91.4",2232,"16",0.7630903464134613,0.8597927178656264,206.64806866341576,196.77079385173334,"4-Seam Fastball",86,660,690,9.877274811682412,9.877274811682419,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Muller, Kyle",666205,"L","FF",386,"92.6",2371,"15.3",0.6904759042375244,0.7604102174155469,163.80565671693122,174.373980990897,"4-Seam Fastball",76,750,735,-10.568324273965771,10.568324273965773,15,12,30,12,15,0,15,"12:30","12:15","+0H 15M"
,"Allen, Logan",671106,"L","FF",798,"91.2",2118,"17.4",0.843842879627405,0.9214115212736719,154.5376885385371,149.03098463814788,"4-Seam Fastball",92,765,60,5.506703900389226,5.5067039003892395,-15,12,45,1,0,0,15,"12:45","1:00","-0H 15M"
,"Weaver, Luke",596133,"R","FF",653,"95.7",2461,"19.3",0.8765866963110499,0.9352169443823691,206.5083767891511,200.18763397131733,"4-Seam Fastball",94,660,675,6.320742817833775,6.320742817833782,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Strahm, Matt",621381,"L","FF",506,"93.4",2501,"21.6",0.9712966722572123,0.9806741283701442,132.38844388308698,135.5057309766873,"4-Seam Fastball",98,90,90,-3.1172870936003108,3.1172870936003085,0,1,30,1,30,0,0,"1:30","1:30"," 0H 00M"
,"Lodolo, Nick",666157,"L","FF",788,"94.1",2347,"20.1",0.9401103612449278,0.9879588530810623,115.91832213259983,116.23517321572203,"4-Seam Fastball",99,135,135,-0.3168510831222022,0.3168510831222161,0,2,15,2,15,0,0,"2:15","2:15"," 0H 00M"
,"Sewald, Paul",623149,"R","FF",375,"91.4",2515,"16.9",0.7649689475717525,0.7970634783404652,234.43949721869484,220.80646275180504,"4-Seam Fastball",80,615,645,13.633034466889796,13.633034466889784,-30,10,15,10,45,0,30,"10:15","10:45","-0H 30M"
,"Skenes, Paul",694973,"R","FF",832,"98.8",2243,"18",0.8940262806251041,0.9776454987347395,238.82376223396705,236.7766282931586,"4-Seam Fastball",98,600,600,2.047133940808436,2.0471339408084486,0,10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Avila, Pedro",658648,"R","FF",550,"93.4",2249,"12.8",0.6176545472574427,0.7539419304627241,209.61514561038658,192.98905595374268,"4-Seam Fastball",75,660,690,16.6260896566439,16.626089656643874,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
,"Olson, Reese",681857,"R","FF",433,"94.2",2228,"17.4",0.826926163498375,0.8921521681685518,225.7488173118378,217.94653193036498,"4-Seam Fastball",89,630,645,7.802285381472814,7.802285381472803,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Pepiot, Ryan",686752,"R","FF",1078,"94.9",2380,"21.1",0.9765170626124144,0.9905226193912002,207.02474839773052,206.04267770058675,"4-Seam Fastball",99,660,675,0.9820706971437687,0.9820706971437757,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Nelson, Ryne",669194,"R","FF",1340,"95.2",2216,"18.8",0.9131483933616158,0.9777643033275804,199.40557827207542,198.69667761937072,"4-Seam Fastball",98,675,690,0.708900652704699,0.7089006527047088,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Stanek, Ryne",592773,"R","FF",586,"97.7",2329,"20",0.936811900109398,0.985963521858034,210.20086287982906,209.33019060038743,"4-Seam Fastball",99,660,660,0.870672279441635,0.8706722794416593,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Manaea, Sean",640455,"L","FF",335,"92.3",2004,"17.8",0.8748658182430995,0.9694384029484211,129.81194813010913,134.31882395748357,"4-Seam Fastball",97,105,90,-4.506875827374444,4.506875827374447,15,1,45,1,30,0,15,"1:45","1:30","+0H 15M"
,"Dubin, Shawn",681869,"R","FF",356,"95",2343,"18.7",0.8615773318955061,0.9148326954981959,217.84845509670177,213.35550661630967,"4-Seam Fastball",91,645,660,4.492948480392101,4.492948480392078,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Bradley, Taj",671737,"R","FF",957,"96.4",2304,"19.2",0.8954642678248168,0.9475997120745233,201.49299340956142,198.11679790545185,"4-Seam Fastball",95,675,690,3.3761955041095746,3.3761955041095577,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Matsui, Yuki",673513,"L","FF",421,"92.2",2440,"19.8",0.904251687470675,0.9440952991453959,161.9810793999111,167.0940594575912,"4-Seam Fastball",94,750,750,-5.11298005768009,5.112980057680086,0,12,30,12,30,0,0,"12:30","12:30"," 0H 00M"
,"Díaz, Alexis",664747,"R","FF",565,"93.9",2613,"16.5",0.7402970245057319,0.782777885717691,232.47012946426494,220.858419452423,"4-Seam Fastball",78,615,645,11.61171001184195,11.611710011841923,-30,10,15,10,45,0,30,"10:15","10:45","-0H 30M"
,"Nardi, Andrew",677053,"L","FF",551,"94",2294,"18.8",0.8764601508611131,0.9373520069673983,145.42092907855655,152.76339250508988,"4-Seam Fastball",94,75,60,-7.342463426533328,7.342463426533344,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Brieske, Beau",689225,"R","FF",461,"95.9",2503,"18.6",0.8587214974366381,0.8754029629982497,201.3831907547857,199.39170548056669,"4-Seam Fastball",88,675,675,1.9914852742190021,1.9914852742189744,0,11,15,11,15,0,0,"11:15","11:15"," 0H 00M"
,"Miller, Bobby",676272,"R","FF",398,"97.6",2294,"17.8",0.8684580755156508,0.9840235648667616,212.0980919199217,207.21341322978373,"4-Seam Fastball",98,660,660,4.884678690137974,4.884678690137952,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Singer, Brady",663903,"R","FF",332,"91.6",2363,"14.2",0.6682647621994369,0.7977956135404293,210.8322193931626,206.1909804770619,"4-Seam Fastball",80,660,675,4.64123891610069,4.641238916100687,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Hudson, Bryan",663542,"L","FF",468,"91.3",2284,"13.7",0.6405785816097638,0.7253851076017684,134.29174822161727,147.27197115878369,"4-Seam Fastball",73,90,60,-12.980222937166417,12.980222937166412,30,1,30,1,0,0,30,"1:30","1:00","+0H 30M"
,"Jarvis, Bryce",686826,"R","FF",345,"95.7",2107,"16.4",0.8248469496720813,0.9325997967205613,222.0126516767563,213.68628031441284,"4-Seam Fastball",93,630,660,8.326371362343451,8.326371362343464,-30,10,30,11,0,0,30,"10:30","11:00","-0H 30M"
,"Miller, Bryce",682243,"R","FF",1159,"95.2",2484,"19",0.8559851711349942,0.9015350118839888,206.87186514079627,200.41112640177298,"4-Seam Fastball",90,660,675,6.460738739023299,6.460738739023276,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Flexen, Chris",623167,"R","FF",1019,"91.3",2145,"17.7",0.8489163203620882,0.9169389462681827,189.55518641807114,185.229104166616,"4-Seam Fastball",92,705,705,4.326082251455148,4.3260822514551265,0,11,45,11,45,0,0,"11:45","11:45"," 0H 00M"
,"Bednar, David",670280,"R","FF",568,"97.2",2468,"19.5",0.9085595601657153,0.9739734765220406,208.58814957920612,204.1496660196457,"4-Seam Fastball",97,660,675,4.43848355956041,4.438483559560414,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Swanson, Erik",657024,"R","FF",329,"93.9",2271,"20",0.939878609021315,0.9860066148806917,210.450587608195,211.29736128799698,"4-Seam Fastball",99,660,660,-0.84677367980197,0.8467736798019769,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Kirby, George",669923,"R","FF",996,"96",2231,"18.1",0.8579337604834257,0.9384612117473721,217.02033874142765,212.6820493826163,"4-Seam Fastball",94,645,660,4.338289358811352,4.338289358811367,-15,10,45,11,0,0,15,"10:45","11:00","-0H 15M"
,"Holmes, Grant",656550,"R","FF",382,"94.6",2308,"15.8",0.7675213985289874,0.8418325630158775,210.9768201180988,205.56837843251063,"4-Seam Fastball",84,660,675,5.408441685588173,5.408441685588168,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Harris, Hogan",663687,"L","FF",683,"92.9",2256,"19.4",0.9024820634992062,0.9929092470292553,145.79806183022822,147.05773213360882,"4-Seam Fastball",99,75,60,-1.2596703033806023,1.2596703033806056,15,1,15,1,0,0,15,"1:15","1:00","+0H 15M"
,"Brown, Hunter",686613,"R","FF",973,"96",2296,"17.8",0.838921276977878,0.9146568797939283,201.9151068926789,197.12082339696497,"4-Seam Fastball",91,675,690,4.794283495713927,4.794283495713898,-15,11,15,11,30,0,15,"11:15","11:30","-0H 15M"
,"Barnes, Jacob",606930,"R","FF",527,"95.4",2465,"16.3",0.7548125123979904,0.827446830434422,197.44098963271088,187.69517019499992,"4-Seam Fastball",83,690,705,9.745819437710963,9.745819437710974,-15,11,30,11,45,0,15,"11:30","11:45","-0H 15M"
,"Diekman, Jake",518617,"L","FF",363,"94.5",2273,"20.7",0.9672977137769603,0.9934708160766066,117.51716423100616,119.55060785851006,"4-Seam Fastball",99,120,120,-2.0334436275038996,2.0334436275039,0,2,0,2,0,0,0,"2:00","2:00"," 0H 00M"
,"Paxton, James",572020,"L","FF",935,"93.2",2088,"17.2",0.850004915257511,0.9559174596137856,135.43254377606343,139.82981192324118,"4-Seam Fastball",96,90,75,-4.397268147177755,4.397268147177743,15,1,30,1,15,0,15,"1:30","1:15","+0H 15M"
,"Assad, Javier",665871,"R","FF",400,"91.5",2034,"16.9",0.8265374048490742,0.9069272034666185,208.5575814729607,200.15238978886958,"4-Seam Fastball",91,660,675,8.405191684091108,8.405191684091106,-15,11,0,11,15,0,15,"11:00","11:15","-0H 15M"
,"Hoffman, Jeff",656546,"R","FF",388,"96.6",2593,"20.9",0.9428993606613981,0.9731343350988128,218.5035294167186,217.72135237440403,"4-Seam Fastball",97,645,645,0.7821770423145722,0.7821770423145356,0,10,45,10,45,0,0,"10:45","10:45"," 0H 00M"
,"Jiménez, Joe",641729,"R","FF",503,"94.5",2398,"19.1",0.8984872077500563,0.9366143098906934,211.57429795708708,209.55483719792608,"4-Seam Fastball",94,660,660,2.0194607591610065,2.0194607591610048,0,11,0,11,0,0,0,"11:00","11:00"," 0H 00M"
,"Musgrove, Joe",605397,"R","FF",353,"92.9",2641,"12.5",0.5509834328314073,0.6306783072680865,208.89035793778723,196.98544593596404,"4-Seam Fastball",63,660,690,11.904912001823192,11.9049120018232,-30,11,0,11,30,0,30,"11:00","11:30","-0H 30M"
