"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Goudeau, Ashton",623485,"R","CH",124,"85.1",1475,"14.2",0.8292056453106431,0.9902880290819233,226.97709105108808,236.49226516144472,"Changeup",99,630,600,-9.51517411035664,9.51517411035664,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Hendricks, Kyle",543294,"R","CH",760,"80",2009,"17",0.7981025860599323,0.8731484636176917,224.37504664995862,235.07935814775072,"Changeup",87,630,615,-10.704311497792105,10.704311497792121,15,10,30,10,15,0,15,"10:30","10:15","+0H 15M"
,"Howard, Spencer",675921,"R","CH",83,"79.4",1393,"15.5",0.8569244715899524,0.9928284606726915,228.80913732467295,235.680133368997,"Changeup",99,615,615,-6.870996044324045,6.870996044324079,0,10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Hutchison, Drew",571800,"R","CH",39,"85.7",1604,"16.2",0.8705315840926262,0.8416432330156615,208.91836481311333,240.62538558088812,"Changeup",84,660,600,-31.707020767774793,31.707020767774782,60,11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"Keuchel, Dallas",572971,"L","CH",761,"79.6",1630,"16",0.8148370323716564,0.9037600673781897,129.45742366219048,103.03504101454155,"Changeup",90,105,150,26.42238264764893,26.42238264764895,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Kim, Kwang Hyun",547942,"L","CH",209,"80.4",1602,"16.6",0.8659998476353945,0.9223492274314611,155.01102697977143,134.59255097760524,"Changeup",92,765,90,20.418476002166187,20.418476002166187,-45,12,45,1,30,0,45,"12:45","1:30","-0H 45M"
,"Kopech, Michael",656629,"R","CH",27,"89.7",1840,"17.2",0.866140388686057,0.9088048698453267,219.46405697177778,241.81392195487257,"Changeup",91,645,600,-22.34986498309479,22.34986498309477,45,10,45,10,0,0,45,"10:45","10:00","+0H 45M"
,"Lamet, Dinelson",659275,"R","CH",14,"91.4",1950,"16.8",0.8361777343147421,0.8867863893366059,209.2818285212232,233.33149373479873,"Changeup",89,660,615,-24.049665213575537,24.04966521357552,45,11,0,10,15,0,45,"11:00","10:15","+0H 45M"
,"Luzardo, Jesús",666200,"L","CH",340,"86.6",1876,"18.3",0.9068684295138134,0.9875891412737962,117.63783239164373,109.98714919548286,"Changeup",99,120,135,7.65068319616087,7.650683196160874,-15,2,0,2,15,0,15,"2:00","2:15","-0H 15M"
,"McFarland, T.J.",519008,"L","CH",118,"82.1",1630,"16.3",0.8607724811963616,0.9680997245339479,98.43316826008225,90.85817424968222,"Changeup",97,165,180,7.574994010400033,7.574994010400031,-15,2,45,3,0,0,15,"2:45","3:00","-0H 15M"
,"Meisinger, Ryan",664682,"R","CH",11,"84.5",1519,"16.9",0.9348975837694289,0.9690836161996569,232.4261308106518,252.44246600718097,"Changeup",97,615,570,-20.016335196529155,20.016335196529184,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Montero, Rafael",606160,"R","CH",160,"89.8",2020,"17.1",0.8204697502003455,0.8867369883829065,232.19567491785168,259.33254684924356,"Changeup",89,615,555,-27.13687193139188,27.136871931391912,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Morejon, Adrian",670970,"L","CH",12,"84.8",1085,"13.8",0.9711733630615604,0.949210656358598,107.54901851862293,116.42337788534392,"Changeup",95,150,120,-8.874359366720995,8.874359366720975,30,2,30,2,0,0,30,"2:30","2:00","+0H 30M"
,"Morton, Charlie",450203,"R","CH",159,"86.4",2100,"19.1",0.9197311390637046,0.9929674201579873,262.59789645086704,266.092801123861,"Changeup",99,555,555,-3.4949046729939823,3.4949046729939592,0,9,15,9,15,0,0,"9:15","9:15"," 0H 00M"
,"Naughton, Packy",676050,"L","CH",103,"81.7",1326,"15",0.8700094146352096,0.9211764269971633,131.68864321192132,111.45566208244747,"Changeup",92,90,135,20.232981129473842,20.232981129473824,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Núñez, Darien",628345,"L","CH",60,"80.8",1794,"15.8",0.7966664509578356,0.9765690212491218,129.48212658893948,139.13433393455765,"Changeup",98,105,75,-9.652207345618166,9.652207345618192,30,1,45,1,15,0,30,"1:45","1:15","+0H 30M"
,"Overton, Connor",656818,"R","CH",66,"84.9",1891,"18.9",0.9336697149784282,0.9759996142308884,236.81599408537738,246.71490647743812,"Changeup",98,600,585,-9.898912392060737,9.898912392060735,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Peralta, Freddy",642547,"R","CH",206,"88.1",1621,"15.8",0.8564719102916214,0.9335773376540523,237.17161441724775,259.36422756894126,"Changeup",93,600,555,-22.192613151693507,22.19261315169355,45,10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"Peterson, David",656849,"L","CH",183,"83.9",1922,"19.7",0.9414149201747325,0.987819432592559,113.47824689809808,109.37711705801273,"Changeup",99,135,135,4.101129840085349,4.101129840085353,0,2,15,2,15,0,0,"2:15","2:15"," 0H 00M"
,"Petit, Yusmeiro",433589,"R","CH",189,"80.8",1756,"18.2",0.8896394795918237,0.9403912694810422,202.27647475210722,221.01924445804278,"Changeup",94,675,645,-18.742769705935558,18.74276970593555,30,11,15,10,45,0,30,"11:15","10:45","+0H 30M"
,"Pineda, Michael",501381,"R","CH",287,"85.5",1720,"18.2",0.938516217579513,0.9406961946631379,227.4264143393346,247.7553525740334,"Changeup",94,630,585,-20.328938234698796,20.328938234698786,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Pérez, Martín",527048,"L","CH",451,"84.8",1696,"17.6",0.8934640725928246,0.9938318281618624,127.9324588332426,117.73166482316722,"Changeup",99,105,120,10.200794010075384,10.200794010075375,-15,1,45,2,0,0,15,"1:45","2:00","-0H 15M"
,"Rasmussen, Drew",656876,"R","CH",29,"90.2",1781,"17.9",0.9372938056811804,0.9592273918321681,221.62611770965253,232.24627677398655,"Changeup",96,630,615,-10.620159064334018,10.620159064334018,15,10,30,10,15,0,15,"10:30","10:15","+0H 15M"
,"Rucker, Michael",621074,"R","CH",35,"90.4",1690,"14",0.7811764993600709,0.9433586626787045,225.05439781164978,246.49023104031238,"Changeup",94,630,585,-21.435833228662602,21.43583322866262,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Sampson, Adrian",592716,"R","CH",135,"85.4",1713,"17",0.8904978321912126,0.9917039028222381,249.52662726830374,261.1609927175633,"Changeup",99,585,555,-11.634365449259576,11.634365449259578,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Santana, Dennis",642701,"R","CH",186,"87.5",2200,"19.4",0.89763663297008,0.8998112016952198,229.68812660525714,248.89636572172043,"Changeup",90,615,585,-19.20823911646329,19.20823911646327,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Santillan, Tony",663574,"R","CH",49,"88.8",1476,"13.9",0.803585286624222,0.9682665362056793,234.62463283764967,236.3675170070871,"Changeup",97,615,600,-1.742884169437417,1.7428841694374082,15,10,15,10,0,0,15,"10:15","10:00","+0H 15M"
,"Santos, Antonio",665733,"R","CH",22,"86",1677,"16",0.8730616072661805,0.9786224302996793,232.13466866881174,246.09144960546053,"Changeup",98,615,585,-13.956780936648784,13.956780936648812,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Saucedo, Tayler",642048,"L","CH",45,"87.1",2014,"19.7",0.9561082910642436,0.9881472679176949,113.69670357479862,104.08825002444942,"Changeup",99,135,150,9.608453550349196,9.60845355034919,-15,2,15,2,30,0,15,"2:15","2:30","-0H 15M"
,"Schmidt, Clarke",657376,"R","CH",14,"88.4",2212,"7.2",0.33516346524546037,0.5968538601017597,241.03754486441505,255.05336421338984,"Changeup",60,600,570,-14.015819348974787,14.01581934897481,30,10,0,9,30,0,30,"10:00","9:30","+0H 30M"
,"Smeltzer, Devin",656970,"L","CH",25,"79",1572,"13.8",0.6806075749866755,0.8494418406510569,128.10649675128911,95.3121263590147,"Changeup",85,105,165,32.794370392274416,32.79437039227443,-60,1,45,2,45,1,0,"1:45","2:45","-1H 00M"
,"Stratton, Chris",608717,"R","CH",174,"86.6",2250,"15",0.6933920929278119,0.748848697268905,220.02135408535833,253.28852983917795,"Changeup",75,645,570,-33.26717575381963,33.26717575381967,75,10,45,9,30,1,15,"10:45","9:30","+1H 15M"
,"Stripling, Ross",548389,"R","CH",255,"83.1",1674,"14.4",0.7361636284401705,0.912727202395248,220.8206955459318,228.26809645758323,"Changeup",91,645,630,-7.447400911651414,7.447400911651413,15,10,45,10,30,0,15,"10:45","10:30","+0H 15M"
,"Suárez, Ranger",624133,"L","CH",387,"85",1491,"16.8",0.9274017453055626,0.9412277012511758,125.88459909260638,107.6115317557268,"Changeup",94,105,150,18.273067336879578,18.27306733687958,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Thornton, Trent",663423,"R","CH",52,"84.4",1543,"15.1",0.8159863364910172,0.8026268983995549,212.47222675281895,236.25929909133214,"Changeup",80,660,600,-23.787072338513184,23.787072338513173,60,11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"Valdez, Framber",664285,"L","CH",224,"87.5",1498,"13.8",0.7683474797635425,0.7530264585319603,124.23191748944245,91.15166272386617,"Changeup",75,105,180,33.080254765576285,33.08025476557629,-75,1,45,3,0,1,15,"1:45","3:00","-1H 15M"
,"Wendelken, J.B.",605525,"R","CH",72,"85.9",1582,"16.4",0.8879820045501379,0.9938540048217102,244.34246470335296,253.37456624429507,"Changeup",99,585,570,-9.032101540942108,9.032101540942111,15,9,45,9,30,0,15,"9:45","9:30","+0H 15M"
,"Widener, Taylor",642203,"R","CH",195,"85.6",1713,"17.9",0.9341591442804151,0.9334608888711438,229.6106551627414,245.65307439913926,"Changeup",93,615,585,-16.042419236397848,16.042419236397844,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Williams, Devin",642207,"R","CH",612,"83.7",2817,"19",0.7949483693512793,0.7896573124014631,281.1429954622295,289.3843233761553,"Changeup",79,525,495,-8.241327913925772,8.24132791392575,30,8,45,8,15,0,30,"8:45","8:15","+0H 30M"
,"Yarbrough, Ryan",642232,"L","CH",694,"78.4",2027,"18.9",0.855630643640112,0.9303359538783946,94.81840575374767,103.84299970498597,"Changeup",93,165,150,-9.024593951238302,9.0245939512383,15,2,45,2,30,0,15,"2:45","2:30","+0H 15M"
,"Acevedo, Domingo",642758,"R","CH",36,"86",1775,"19.6",0.9885597507078461,0.9830855300829147,241.7268383027096,247.97754442680082,"Changeup",98,600,585,-6.250706124091209,6.25070612409121,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Alcantara, Sandy",645261,"R","CH",699,"91.8",2009,"17",0.845041399769855,0.8793562139410254,233.25294965539854,262.98848884905766,"Changeup",88,615,555,-29.735539193659122,29.735539193659122,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Alexander, Scott",518397,"L","CH",21,"86.1",1593,"14.8",0.823845089344998,0.9199403016434211,126.1602465428926,103.73033695934048,"Changeup",92,105,150,22.429909583552117,22.429909583552146,-45,1,45,2,30,0,45,"1:45","2:30","-0H 45M"
,"Alexander, Tyler",641302,"L","CH",297,"83.7",1462,"15.4",0.8633309836555142,0.9399123417118155,131.9519908016601,114.54357309743048,"Changeup",94,90,135,17.408417704229606,17.408417704229613,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Brennan, Brandon",592165,"R","CH",15,"81.8",1690,"16.6",0.8280243662277085,0.9727042524536864,269.84148068945115,246.55029890294563,"Changeup",97,540,585,23.29118178650552,23.291181786505515,-45,9,0,9,45,0,45,"9:00","9:45","-0H 45M"
,"Camarena, Daniel",547176,"L","CH",11,"84.3",1786,"16.9",0.8410646796195658,0.9952874023743327,145.03698163597213,143.16852658347807,"Changeup",100,75,75,1.8684550524940562,1.8684550524940455,0,1,15,1,15,0,0,"1:15","1:15"," 0H 00M"
,"Canning, Griffin",656288,"R","CH",216,"89.1",1872,"20.1",0.9990262132258796,0.947168679052357,230.1051359663179,249.7719852470107,"Changeup",95,615,585,-19.666849280692787,19.666849280692784,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Carrasco, Carlos",471911,"R","CH",165,"87.2",1212,"8",0.5082135963813365,0.6853674908992826,232.54117834283727,268.3111731735844,"Changeup",69,615,540,-35.76999483074712,35.76999483074713,75,10,15,9,0,1,15,"10:15","9:00","+1H 15M"
,"Chacín, Jhoulys",468504,"R","CH",36,"84.7",1451,"9.4",0.561043424403695,0.8582865268194189,229.89890773960119,231.59594962169643,"Changeup",86,615,615,-1.6970418820952489,1.6970418820952635,0,10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Crichton, Stefan",592233,"R","CH",16,"87",1705,"15.9",0.838171008722131,0.9413429994224315,253.2440205375241,248.2167001346743,"Changeup",94,570,585,5.027320402849796,5.027320402849802,-15,9,30,9,45,0,15,"9:30","9:45","-0H 15M"
,"Crochet, Garrett",676979,"L","CH",73,"91.8",2155,"19",0.9140711132772936,0.9890006292547276,136.56313766192636,132.7067413402885,"Changeup",99,90,90,3.856396321637874,3.8563963216378774,0,1,30,1,30,0,0,"1:30","1:30"," 0H 00M"
,"Díaz, Jhonathan",646242,"L","CH",32,"81.5",1776,"15",0.7304878544445677,0.7907722146686641,116.72642510860373,86.46146060061925,"Changeup",79,120,180,30.264964507984487,30.26496450798448,-60,2,0,3,0,1,0,"2:00","3:00","-1H 00M"
,"Eshelman, Thomas",664045,"R","CH",62,"81.3",1477,"16.2",0.8735812659924003,0.9406305112200216,228.91460045754428,245.30010825586749,"Changeup",94,615,585,-16.385507798323204,16.385507798323236,30,10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Estévez, Carlos",608032,"R","CH",183,"88.7",1596,"13.5",0.8099450096649472,0.9447646431746417,237.06896812340534,249.37443861215382,"Changeup",94,600,585,-12.305470488748483,12.305470488748512,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Feyereisen, J.P.",656420,"R","CH",160,"87.7",1589,"15.8",0.8493840740797153,0.8985258623774147,233.99566754038085,263.3601542995828,"Changeup",90,615,555,-29.364486759201952,29.36448675920194,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Funkhouser, Kyle",608335,"R","CH",91,"88.9",1908,"15.6",0.7942390949006162,0.9272251418638104,237.2040050747143,251.0188666898485,"Changeup",93,600,585,-13.814861615134191,13.814861615134152,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"García, Jarlín",606424,"L","CH",237,"85.2",2140,"19.8",0.9158814872236856,0.9837222852959998,119.85370214071136,113.65749043875006,"Changeup",98,120,135,6.196211701961303,6.196211701961307,-15,2,0,2,15,0,15,"2:00","2:15","-0H 15M"
,"Garrett, Braxton",666129,"L","CH",70,"84.5",1619,"18.8",0.9756040827890412,0.9508092227953152,137.54596253216226,115.95613642297651,"Changeup",95,90,135,21.58982610918575,21.589826109185726,-45,1,30,2,15,0,45,"1:30","2:15","-0H 45M"
,"Garza Jr., Ralph",621248,"R","CH",41,"83.9",1783,"18.3",0.9294547327742947,0.992410165287653,237.0002101938099,243.95479740208944,"Changeup",99,600,585,-6.954587208279548,6.954587208279583,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Germán, Domingo",593334,"R","CH",350,"86.5",2292,"19.6",0.8789563102320453,0.8552506190272711,228.73054348280118,250.8474116562632,"Changeup",86,630,585,-22.116868173462024,22.116868173462034,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Gsellman, Robert",607229,"R","CH",70,"84.8",1639,"17.7",0.9134324907191567,0.9936938374429066,241.90381333177785,247.7670206488965,"Changeup",99,600,585,-5.8632073171186505,5.863207317118632,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Holloway, Jordan",656548,"R","CH",18,"90.4",1618,"17.1",0.9458787334789147,0.9630418461893648,209.4756854895845,225.69514871448598,"Changeup",96,660,630,-16.21946322490149,16.219463224901475,30,11,0,10,30,0,30,"11:00","10:30","+0H 30M"
,"Honeywell, Brent",641703,"R","CH",18,"85.1",1626,"15.3",0.7906625147482896,0.9119673942148813,263.58621446007,245.02947005895044,"Changeup",91,555,585,18.556744401119545,18.55674440111951,-30,9,15,9,45,0,30,"9:15","9:45","-0H 30M"
,"Iglesias, Raisel",628452,"R","CH",250,"89.4",1936,"18.3",0.9049897897785845,0.8843576667760447,240.0198507217835,262.2149942862885,"Changeup",88,600,555,-22.195143564505003,22.195143564504995,45,10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"Javier, Cristian",664299,"R","CH",105,"86.6",1981,"18.5",0.888821871485218,0.9706137461493746,241.6723455365349,244.79078889674653,"Changeup",97,600,585,-3.118443360211643,3.118443360211597,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"Kershaw, Clayton",477132,"L","CH",11,"87",2163,"20",0.9291841298624953,0.9921995530654795,142.64460007328904,137.26103299556112,"Changeup",99,75,90,5.383567077727918,5.383567077727925,-15,1,15,1,30,0,15,"1:15","1:30","-0H 15M"
,"Lynch IV, Daniel",663738,"L","CH",204,"84.7",1720,"17.4",0.9028170067911327,0.9947582111145572,118.9444180834954,129.31538961933984,"Changeup",99,120,105,-10.370971535844433,10.37097153584442,15,2,0,1,45,0,15,"2:00","1:45","+0H 15M"
,"López, Reynaldo",625643,"R","CH",35,"85.4",1637,"15.6",0.8292031722305441,0.9233547796883183,217.8573912751163,235.0668858134888,"Changeup",92,645,615,-17.209494538372496,17.20949453837247,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Machado, Andrés",600921,"R","CH",59,"88",1481,"12.9",0.7364374870466255,0.9235360814922559,212.73430157023552,234.72314948578844,"Changeup",92,660,615,-21.988847915552924,21.988847915552945,45,11,0,10,15,0,45,"11:00","10:15","+0H 45M"
,"Martinez, Carlos",593372,"R","CH",155,"84.8",1862,"16",0.8039725095584183,0.837111901151589,251.36645029982438,282.06881463594334,"Changeup",84,570,510,-30.70236433611896,30.702364336118986,60,9,30,8,30,1,0,"9:30","8:30","+1H 00M"
,"Mejía, Humberto",650668,"R","CH",67,"85",1829,"16.2",0.8280276761947086,0.8953191892040668,220.31641085899122,244.26946243064123,"Changeup",90,645,585,-23.953051571650008,23.95305157164999,60,10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Ramírez, Erasmo",541640,"R","CH",31,"85.3",1649,"14.5",0.7723339033023024,0.8761419508716634,224.1603450466338,250.7337243471065,"Changeup",88,630,585,-26.57337930047268,26.5733793004727,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Reid-Foley, Sean",656887,"R","CH",46,"86.8",1418,"12.6",0.7247424116547705,0.7291793326274758,212.7617340076776,240.62657619301427,"Changeup",73,660,600,-27.86484218533667,27.864842185336684,60,11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"Richards, Trevor",670950,"R","CH",302,"84.5",2471,"18.1",0.7903802460326582,0.7638265432627183,238.58233110093357,240.86938750327806,"Changeup",76,600,600,-2.28705640234449,2.2870564023445157,0,10,0,10,0,0,0,"10:00","10:00"," 0H 00M"
,"Rodriguez, Chris",669735,"R","CH",24,"89.8",1552,"16.9",0.9349199802561928,0.9737963126156041,247.73168865086896,250.87038950656358,"Changeup",97,585,585,-3.1387008556946228,3.138700855694608,0,9,45,9,45,0,0,"9:45","9:45"," 0H 00M"
,"Rodriguez, Jefry",622446,"R","CH",12,"90.5",1754,"16",0.844182103503923,0.9196773488624858,219.4143557590134,237.38124909859215,"Changeup",92,645,600,-17.966893339578746,17.9668933395788,45,10,45,10,0,0,45,"10:45","10:00","+0H 45M"
,"Spitzbarth, Shea",665661,"R","CH",28,"84.5",1275,"12.7",0.7773962551686727,0.8280043957910989,200.15082607295565,225.22308746134482,"Changeup",83,675,630,-25.072261388389165,25.072261388389165,45,11,15,10,30,0,45,"11:15","10:30","+0H 45M"
,"Springs, Jeffrey",605488,"L","CH",209,"84",1476,"16.7",0.9117348056878976,0.9878532222446221,125.44896721514377,126.82655065629942,"Changeup",99,105,105,-1.3775834411556502,1.3775834411556562,0,1,45,1,45,0,0,"1:45","1:45"," 0H 00M"
,"Szapucki, Thomas",663378,"L","CH",21,"84.9",1779,"13.9",0.7341003360082261,0.8323165609099858,115.79333156256986,88.44024522053964,"Changeup",83,135,180,27.353086342030224,27.353086342030227,-45,2,15,3,0,0,45,"2:15","3:00","-0H 45M"
,"Sánchez, Miguel",667376,"R","CH",231,"89.1",1612,"11.4",0.6328207749053582,0.802775138788395,230.90549102259624,264.61989062122484,"Changeup",80,615,555,-33.7143995986286,33.71439959862864,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Taillon, Jameson",592791,"R","CH",142,"88",1868,"18.2",0.9097001069063966,0.955279003393451,220.92471922079517,235.47199695824426,"Changeup",96,645,615,-14.547277737449093,14.547277737449093,30,10,45,10,15,0,30,"10:45","10:15","+0H 30M"
,"Thompson, Keegan",624522,"R","CH",22,"86.7",2025,"19.2",0.9220859507340783,0.953719647331161,227.65733212160094,238.5644616392687,"Changeup",95,630,600,-10.907129517667755,10.907129517667745,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Valdez, Phillips",570488,"R","CH",320,"85.3",1943,"18.2",0.870342423029154,0.8704553863808515,248.18859120286794,273.0750539120601,"Changeup",87,585,540,-24.886462709192188,24.886462709192227,45,9,45,9,0,0,45,"9:45","9:00","+0H 45M"
,"Velasquez, Vince",592826,"R","CH",263,"88.9",1565,"14.6",0.8073887650434993,0.9352423335619932,228.0023365353464,243.87063670918633,"Changeup",94,630,585,-15.868300173839941,15.86830017383991,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Waddell, Brandon",663399,"L","CH",13,"85.9",1452,"15.1",0.8397595467139545,0.9423466531934649,138.31306692514525,108.38863372843456,"Changeup",94,90,150,29.924433196710694,29.924433196710698,-60,1,30,2,30,1,0,"1:30","2:30","-1H 00M"
,"Wainwright, Adam",425794,"R","CH",191,"82.7",1721,"15.9",0.8181727172311695,0.9005558600913026,221.92078076780342,246.6274625332559,"Changeup",90,630,585,-24.706681765452487,24.706681765452462,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Watkins, Spenser",657093,"R","CH",57,"85.5",1527,"15",0.8209015155182191,0.9047394178432665,201.91526967371547,227.82852665726858,"Changeup",90,675,630,-25.91325698355311,25.91325698355309,45,11,15,10,30,0,45,"11:15","10:30","+0H 45M"
,"Williams, Trevor",592866,"R","CH",152,"84.4",1773,"15",0.7572922283620711,0.8951962529478068,230.95928795627674,254.37883181742558,"Changeup",90,615,570,-23.41954386114884,23.419543861148835,45,10,15,9,30,0,45,"10:15","9:30","+0H 45M"
,"Wright Jr., Mike",605541,"R","CH",30,"77",1548,"17.2",0.8929169815750377,0.9540960332382721,249.32332115910748,264.8673746639176,"Changeup",95,585,555,-15.544053504810108,15.544053504810128,30,9,45,9,15,0,30,"9:45","9:15","+0H 30M"
,"Yamamoto, Jordan",657141,"R","CH",14,"85",2168,"16",0.7291682400476275,0.6976022793973427,211.4338049106262,233.48683491464172,"Changeup",70,660,615,-22.05303000401551,22.05303000401551,45,11,0,10,15,0,45,"11:00","10:15","+0H 45M"
,"Yang, Hyeon-Jong",660365,"L","CH",162,"81.4",1695,"16.7",0.8408949391352093,0.8947200102718277,145.45918889914736,120.95925602437589,"Changeup",89,75,120,24.499932874771474,24.499932874771474,-45,1,15,2,0,0,45,"1:15","2:00","-0H 45M"
,"Cabrera, Génesis",650893,"L","CH",202,"89.7",1766,"16.6",0.8788506459648813,0.9892939149836042,135.86950971098182,129.52203541450717,"Changeup",99,90,105,6.347474296474644,6.347474296474641,-15,1,30,1,45,0,15,"1:30","1:45","-0H 15M"
,"Foltynewicz, Mike",592314,"R","CH",283,"85.3",1779,"18.3",0.9315254000165721,0.9813693158116451,227.37175804227934,233.62770579605967,"Changeup",98,630,615,-6.255947753780333,6.255947753780365,15,10,30,10,15,0,15,"10:30","10:15","+0H 15M"
,"Graveman, Kendall",608665,"R","CH",59,"89.5",1698,"15.1",0.7828565458774328,0.9115840144449703,227.0950851443177,250.27816077931368,"Changeup",91,630,585,-23.183075634995987,23.183075634995966,45,10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Heasley, Jonathan",669169,"R","CH",59,"85.1",1938,"16.5",0.8090770823746708,0.9602875735471385,234.716307752471,235.2387011548477,"Changeup",96,615,615,-0.5223934023766788,0.5223934023766988,0,10,15,10,15,0,0,"10:15","10:15"," 0H 00M"
,"Kaprielian, James",621076,"R","CH",295,"83.7",1288,"10.3",0.6131380235470304,0.5767128188215492,233.66514465182746,262.84595098586476,"Changeup",58,615,555,-29.1808063340373,29.18080633403727,60,10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Kintzler, Brandon",445213,"R","CH",56,"86.8",2176,"20.4",0.9462680337417537,0.9660086524961876,228.13356803002014,241.96230348797377,"Changeup",97,630,600,-13.828735457953627,13.828735457953613,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Llovera, Mauricio",661440,"R","CH",15,"87.1",1841,"17",0.8614146007830946,0.9717461727749985,252.48850956734657,247.05303724825484,"Changeup",97,570,585,5.43547231909173,5.435472319091746,-15,9,30,9,45,0,15,"9:30","9:45","-0H 15M"
,"Lorenzen, Michael",547179,"R","CH",88,"87.2",1943,"17.2",0.8548531344760135,0.9839447524568171,239.21595477234547,247.8670412482436,"Changeup",98,600,585,-8.651086475898126,8.651086475898145,15,10,0,9,45,0,15,"10:00","9:45","+0H 15M"
,"McCaughan, Darren",670766,"R","CH",22,"80.7",1314,"11.1",0.7291316486340917,0.9856321091545429,242.74887926463367,262.78665137962787,"Changeup",99,600,555,-20.037772114994198,20.037772114994173,45,10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"McClanahan, Shane",663556,"L","CH",157,"89.2",1725,"19.3",1.0016947580368543,0.986986842814602,120.07950527258362,121.21223975034053,"Changeup",99,120,120,-1.1327344777569124,1.1327344777568955,0,2,0,2,0,0,0,"2:00","2:00"," 0H 00M"
,"McKenzie, Triston",663474,"R","CH",25,"86",1622,"18",0.9376012497096542,0.9694420392419285,226.0421079843806,216.6919624538714,"Changeup",97,630,645,9.350145530509195,9.350145530509185,-15,10,30,10,45,0,15,"10:30","10:45","-0H 15M"
,"Middleton, Keynan",641871,"R","CH",57,"87.7",1725,"14.5",0.75818650900411,0.7758224779190034,216.77216347415703,248.93719319364016,"Changeup",78,645,585,-32.16502971948313,32.165029719483144,60,10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Márquez, Germán",608566,"R","CH",52,"86.1",1687,"13.5",0.7769419909876631,0.9306504779470886,222.5445561530291,241.1700665514481,"Changeup",93,630,600,-18.62551039841898,18.62551039841902,30,10,30,10,0,0,30,"10:30","10:00","+0H 30M"
,"Northcraft, Aaron",573062,"R","CH",17,"80.5",1667,"17.4",0.871446227535746,0.8786897284815435,304.3979856158692,328.12851419717055,"Changeup",88,465,420,-23.73052858130137,23.730528581301378,45,7,45,7,0,0,45,"7:45","7:00","+0H 45M"
