"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Martin, Davis",663436,"R","CU",110,"79.7",2627,"16.4",0.6919959991825234,0.7149965402037004,34.78127968909021,31.18944090771967,"Curveball",71,285,300,3.591838781370541,3.59183878137054,-15,4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"McCarty, Kirk",668948,"L","CU",57,"77.1",2714,"15.2",0.6142064237623867,0.565145718503761,311.2121206427033,319.3633461350802,"Curveball",57,465,435,-8.151225492376852,8.151225492376872,30,7,45,7,15,0,30,"7:45","7:15","+0H 30M"
,"Megill, Tylor",656731,"R","CU",20,"80.1",2369,"14.6",0.625991722163477,0.6759952911348233,43.41877412590662,27.072780659724657,"Curveball",68,270,300,16.345993466181966,16.345993466181966,-30,4,30,5,0,0,30,"4:30","5:00","-0H 30M"
,"Milone, Tommy",543548,"L","CU",28,"76",2450,"6.9",0.2870828688566398,0.3416790063033963,305.3206733576619,321.36219497299055,"Curveball",34,465,435,-16.041521615328634,16.041521615328637,30,7,45,7,15,0,30,"7:45","7:15","+0H 30M"
,"Musgrove, Joe",605397,"R","CU",531,"81.3",2724,"19.4",0.8024486267236821,0.742899104060135,43.15011128246252,31.211062647911803,"Curveball",74,270,300,11.939048634550716,11.939048634550721,-30,4,30,5,0,0,30,"4:30","5:00","-0H 30M"
,"Neidert, Nick",663734,"R","CU",11,"78.9",2306,"10.5",0.44898863875469947,0.4767410401690159,70.37544818748086,53.92130028151665,"Curveball",48,225,255,16.454147905964206,16.454147905964213,-30,3,45,4,15,0,30,"3:45","4:15","-0H 30M"
,"Newcomb, Sean",656794,"L","CU",49,"78.9",2804,"21.2",0.8626364901204725,0.9410225916192492,331.02708303857753,330.4034592664105,"Curveball",94,420,420,0.6236237721670363,0.6236237721670356,0,7,0,7,0,0,0,"7:00","7:00"," 0H 00M"
,"Oviedo, Johan",670912,"R","CU",106,"78.4",2461,"13.7",0.5882540215791238,0.636667845515261,73.31078398074877,57.29780935113284,"Curveball",64,210,240,16.012974629615925,16.012974629615925,-30,3,30,4,0,0,30,"3:30","4:00","-0H 30M"
,"Phelps, David",475479,"R","CU",304,"81.7",2532,"10.3",0.43659991669859366,0.40256198519299075,45.38377040114625,20.142168345163043,"Curveball",40,270,315,25.241602055983208,25.241602055983208,-45,4,30,5,15,0,45,"4:30","5:15","-0H 45M"
,"Pivetta, Nick",601713,"R","CU",805,"77.1",2708,"23.5",0.939382019827577,0.917731351268307,20.68547640324877,20.677690857805686,"Curveball",92,315,315,0.007785545443084629,0.007785545443086202,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Pressly, Ryan",519151,"R","CU",191,"81",3273,"23.1",0.8898370859470848,0.7600763467750199,27.86105404272655,42.66127938186477,"Curveball",76,300,270,-14.800225339138223,14.80022533913822,30,5,0,4,30,0,30,"5:00","4:30","+0H 30M"
,"Ramirez, Noé",598287,"R","CU",259,"78",2530,"11.1",0.48070685865543894,0.612871226697074,69.31962108246697,71.40396616003646,"Curveball",61,225,210,-2.0843450775694947,2.0843450775694974,15,3,45,3,30,0,15,"3:45","3:30","+0H 15M"
,"Ryu, Hyun Jin",547943,"L","CU",83,"71.9",2530,"22.1",0.8852067936006037,0.8480483019064452,322.3393050729217,322.62998491011945,"Curveball",85,435,435,-0.29067983719772883,0.29067983719776247,0,7,15,7,15,0,0,"7:15","7:15"," 0H 00M"
,"Skubal, Tarik",669373,"L","CU",123,"76.9",2230,"13.4",0.5839288256641888,0.6406602478177437,328.5384820640371,329.632982927189,"Curveball",64,420,420,-1.094500863151893,1.094500863151922,0,7,0,7,0,0,0,"7:00","7:00"," 0H 00M"
,"Suarez, José",660761,"L","CU",219,"77.9",2695,"14.5",0.5918155356460306,0.518953320949645,288.45999689293603,310.2180955073771,"Curveball",52,510,465,-21.758098614441053,21.75809861444112,45,8,30,7,45,0,45,"8:30","7:45","+0H 45M"
,"Tinoco, Jesus",622786,"R","CU",37,"84.9",2413,"5.3",0.23136933928907877,0.26236597731110484,81.51021302928451,76.65158510032589,"Curveball",26,195,210,4.858627928958626,4.858627928958633,-15,3,15,3,30,0,15,"3:15","3:30","-0H 15M"
,"Weems, Jordan",607179,"R","CU",20,"80.1",2172,"18.3",0.8326345163191066,0.669044463214325,57.21879279000029,77.05726206123263,"Curveball",67,240,210,-19.83846927123234,19.838469271232345,30,4,0,3,30,0,30,"4:00","3:30","+0H 30M"
,"Wheeler, Zack",554430,"R","CU",281,"81.3",2654,"15.9",0.6662524184956063,0.6265383341175619,51.53565222411649,37.26756844819772,"Curveball",63,255,285,14.268083775918768,14.268083775918768,-30,4,15,4,45,0,30,"4:15","4:45","-0H 30M"
,"Wiles, Collin",621079,"R","CU",19,"77",2400,"19.7",0.829274749957389,0.786511347461511,46.52798351564843,37.28346020541579,"Curveball",79,270,285,9.244523310232637,9.244523310232642,-15,4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Wilson, Bryse",669060,"R","CU",248,"77.5",2299,"18",0.7819763037099364,0.6837203860176568,56.42397290661083,72.6715842329138,"Curveball",68,240,210,-16.247611326302973,16.247611326302973,30,4,0,3,30,0,30,"4:00","3:30","+0H 30M"
,"deGrom, Jacob",594798,"R","CU",48,"83.4",2691,"9",0.37990264553452024,0.4963308937174383,81.05844299474525,61.60653280313187,"Curveball",50,195,240,19.45191019161338,19.451910191613376,-45,3,15,4,0,0,45,"3:15","4:00","-0H 45M"
,"Banda, Anthony",607455,"L","CU",48,"81.1",2000,"12.7",0.6022094976293733,0.41338358217375076,334.62063202283866,321.7666929731416,"Curveball",41,405,435,12.85393904969709,12.8539390496971,-30,6,45,7,15,0,30,"6:45","7:15","-0H 30M"
,"Bassitt, Chris",605135,"R","CU",401,"71.6",2330,"23.5",0.9747422310772313,0.9411456797765226,40.3102936450893,42.2076918754762,"Curveball",94,285,270,-1.897398230386898,1.8973982303868981,15,4,45,4,30,0,15,"4:45","4:30","+0H 15M"
,"Burnes, Corbin",669203,"R","CU",599,"81.6",2766,"13.6",0.5673447135650118,0.6223535818377826,54.05402485868596,50.69762116673917,"Curveball",62,255,255,3.356403691946795,3.356403691946787,0,4,15,4,15,0,0,"4:15","4:15"," 0H 00M"
,"Castro, Kervin",665645,"R","CU",56,"79.4",2141,"16.4",0.7359285795833114,0.7853150177571069,19.688226974896452,10.709700674572076,"Curveball",79,315,345,8.978526300324376,8.978526300324374,-30,5,15,5,45,0,30,"5:15","5:45","-0H 30M"
,"Cotton, Jharel",605194,"R","CU",34,"76.2",2614,"18.9",0.7881354538461498,0.7151255726060126,21.116044684850692,11.142541776508864,"Curveball",72,315,345,9.973502908341828,9.973502908341828,-30,5,15,5,45,0,30,"5:15","5:45","-0H 30M"
,"Curry, Xzavion",675540,"R","CU",12,"73.4",2427,"19.1",0.8114564885474129,0.8354104392911386,24.721604229253188,36.30221715800988,"Curveball",84,315,285,-11.580612928756693,11.580612928756691,30,5,15,4,45,0,30,"5:15","4:45","+0H 30M"
,"De Jong, Chase",608328,"R","CU",264,"77.7",2559,"18.1",0.7650139847258478,0.7637201589395523,33.00297927136566,21.627787079651597,"Curveball",76,300,315,11.375192191714063,11.375192191714065,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Detwiler, Ross",446321,"L","CU",15,"77.1",2141,"14.1",0.637665250425208,0.7428466658847918,334.9875707238742,332.508717674831,"Curveball",74,405,420,2.4788530490432095,2.478853049043204,-15,6,45,7,0,0,15,"6:45","7:00","-0H 15M"
,"Dugger, Robert",667498,"R","CU",53,"72.6",2240,"16.7",0.7200938078334566,0.6939361826282555,56.7567376367314,44.20264924198551,"Curveball",69,240,270,12.55408839474589,12.5540883947459,-30,4,0,4,30,0,30,"4:00","4:30","-0H 30M"
,"Elías, Roenis",606273,"L","CU",26,"77.3",2321,"19.2",0.8139928202761851,0.6919939574302149,320.08835328901466,302.7646949839007,"Curveball",69,435,480,17.323658305113952,17.32365830511397,-45,7,15,8,0,0,45,"7:15","8:00","-0H 45M"
,"Falter, Bailey",663559,"L","CU",219,"76.6",2125,"12.3",0.547657351727932,0.6662777444023865,308.14046900357755,318.7911823253182,"Curveball",67,465,435,-10.650713321740625,10.65071332174063,30,7,45,7,15,0,30,"7:45","7:15","+0H 30M"
,"Flaherty, Jack",656427,"R","CU",109,"77.2",2396,"19.5",0.8339131075182564,0.8629798270588338,53.1442760708273,47.63308036267665,"Curveball",86,255,270,5.511195708150652,5.51119570815066,-15,4,15,4,30,0,15,"4:15","4:30","-0H 15M"
,"Freeland, Kyle",607536,"L","CU",515,"80.9",2446,"10.2",0.47994492746246314,0.5962098302896576,313.21185710764325,334.8693190401334,"Curveball",60,450,405,-21.65746193249015,21.65746193249017,45,7,30,6,45,0,45,"7:30","6:45","+0H 45M"
,"Gaddis, Hunter",683769,"R","CU",11,"74.6",2538,"19.4",0.8108781112236699,0.7942420854083363,41.34405512160646,35.818017324093205,"Curveball",79,270,285,5.526037797513254,5.5260377975132515,-15,4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Gilbert, Logan",669302,"R","CU",367,"80.8",2119,"11.6",0.5182754747161898,0.6181048645775136,34.51166266100796,21.920256045513753,"Curveball",62,285,315,12.591406615494208,12.591406615494206,-30,4,45,5,15,0,30,"4:45","5:15","-0H 30M"
,"Gilbert, Tyler",656457,"L","CU",64,"76.2",2497,"17.4",0.7361274130198049,0.7084394136559866,324.5004597832652,336.8549954643032,"Curveball",71,435,405,-12.354535681037987,12.354535681038017,30,7,15,6,45,0,30,"7:15","6:45","+0H 30M"
,"Giolito, Lucas",608337,"R","CU",87,"79.2",2349,"17.2",0.745755552353484,0.831775796554544,19.36611336092301,26.149024643102678,"Curveball",83,315,315,-6.782911282179668,6.7829112821796675,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Glasnow, Tyler",607192,"R","CU",21,"83.7",2764,"17.8",0.7152650545817206,0.7055253194615344,8.530918802684766,10.527799728382377,"Curveball",71,345,345,-1.99688092569761,1.9968809256976099,0,5,45,5,45,0,0,"5:45","5:45"," 0H 00M"
,"Gomber, Austin",596295,"L","CU",350,"75.8",2496,"18.3",0.8370775273849378,0.8979197149783633,340.93828301458404,336.67459659540816,"Curveball",90,405,405,4.263686419175883,4.263686419175843,0,6,45,6,45,0,0,"6:45","6:45"," 0H 00M"
,"Gonsolin, Tony",664062,"R","CU",237,"80.7",2569,"14.9",0.6464772822093489,0.6021568153728601,32.491170402683366,12.883958303965045,"Curveball",60,300,330,19.60721209871832,19.607212098718314,-30,5,0,5,30,0,30,"5:00","5:30","-0H 30M"
,"Grove, Michael",675627,"R","CU",135,"79.1",2559,"17.8",0.759711190997549,0.770557440556124,33.01245612334881,28.242386499137268,"Curveball",77,300,300,4.770069624211544,4.770069624211542,0,5,0,5,0,0,0,"5:00","5:00"," 0H 00M"
,"Harvey, Hunter",640451,"R","CU",43,"82.8",2001,"16.6",0.7835234317451376,0.8734126769948231,33.077927479801644,30.860527092509244,"Curveball",87,300,300,2.2174003872924004,2.217400387292394,0,5,0,5,0,0,0,"5:00","5:00"," 0H 00M"
,"Hembree, Heath",592390,"R","CU",12,"79.5",2659,"15.7",0.6635875462323095,0.6596484332124297,28.720914461955033,43.00079430214211,"Curveball",66,300,270,-14.279879840187078,14.279879840187084,30,5,0,4,30,0,30,"5:00","4:30","+0H 30M"
,"Hendriks, Liam",521230,"R","CU",99,"85.8",2197,"13.2",0.6061073655299893,0.6652995497642451,30.523654811849724,13.896614108739243,"Curveball",67,300,330,16.62704070311048,16.627040703110477,-30,5,0,5,30,0,30,"5:00","5:30","-0H 30M"
,"Houser, Adrian",605288,"R","CU",212,"81.1",1984,"18",0.8512251830963721,0.9482735360921989,21.19763007110373,23.817682397259063,"Curveball",95,315,315,-2.6200523261553315,2.6200523261553337,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Hudson, Dakota",641712,"R","CU",305,"80.5",2420,"10.5",0.46237709862176263,0.6439709075645089,46.674332212522586,48.797276028366724,"Curveball",64,270,255,-2.1229438158441383,2.1229438158441423,15,4,30,4,15,0,15,"4:30","4:15","+0H 15M"
,"Kelley, Trevor",665001,"R","CU",114,"78.6",2555,"10.2",0.4332520997734938,0.47800139326328095,94.50538554600553,69.93363358030444,"Curveball",48,165,225,24.571751965701083,24.571751965701075,-60,2,45,3,45,1,0,"2:45","3:45","-1H 00M"
,"Kelly, Merrill",518876,"R","CU",407,"82.2",2553,"15.9",0.6941368685135405,0.6715817277356108,52.263869084472915,36.91839175123221,"Curveball",67,255,285,15.345477333240709,15.345477333240716,-30,4,15,4,45,0,30,"4:15","4:45","-0H 30M"
,"Kimbrel, Craig",518886,"R","CU",284,"85.6",2536,"14.2",0.6274033413718733,0.6177230932938722,57.75272026168871,44.84460557645548,"Curveball",62,240,270,12.90811468523323,12.90811468523323,-30,4,0,4,30,0,30,"4:00","4:30","-0H 30M"
,"Knight, Dusten",643400,"R","CU",19,"77.9",2217,"16.9",0.7351915559563875,0.6645280602668611,16.81273285268321,15.383585199872158,"Curveball",66,330,330,1.4291476528110536,1.4291476528110512,0,5,30,5,30,0,0,"5:30","5:30"," 0H 00M"
,"Lambert, Jimmy",669424,"R","CU",67,"76.8",2597,"22.6",0.9409756966768079,0.8984463332371613,17.347249785184857,15.83440932096076,"Curveball",90,330,330,1.512840464224098,1.5128404642241022,0,5,30,5,30,0,0,"5:30","5:30"," 0H 00M"
,"Martin, Corbin",656686,"R","CU",74,"84.1",2451,"9.6",0.42068799953975755,0.3724138587647778,38.559300707198446,59.605115874253116,"Curveball",37,285,240,-21.04581516705467,21.045815167054666,45,4,45,4,0,0,45,"4:45","4:00","+0H 45M"
,"Martinez, Nick",607259,"R","CU",271,"81.8",2605,"20.2",0.8454060616239574,0.7863344516802615,15.812741297887385,7.008328462004641,"Curveball",79,330,345,8.804412835882744,8.804412835882745,-15,5,30,5,45,0,15,"5:30","5:45","-0H 15M"
,"McHugh, Collin",543521,"R","CU",36,"72.4",2742,"20.8",0.8495533995546123,0.8061738181576913,38.673886166847126,42.091106413306534,"Curveball",81,285,270,-3.417220246459408,3.417220246459408,15,4,45,4,30,0,15,"4:45","4:30","+0H 15M"
,"Medina, Adonis",658431,"R","CU",31,"80.4",2452,"16.3",0.7133644837670283,0.5354782573324012,63.259755569205836,91.81062757556175,"Curveball",54,240,180,-28.550872006355917,28.550872006355913,60,4,0,3,0,1,0,"4:00","3:00","+1H 00M"
,"Megill, Trevor",656730,"R","CU",235,"83.4",2756,"20.9",0.8781521959157684,0.8305882593417064,24.81603991827987,22.436521387092853,"Curveball",83,315,315,2.379518531187017,2.3795185311870184,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Melancon, Mark",453343,"R","CU",263,"81.6",2595,"17.8",0.7776786818245095,0.7924723123540195,20.51815163080863,15.919140138458147,"Curveball",79,315,330,4.599011492350485,4.599011492350483,-15,5,15,5,30,0,15,"5:15","5:30","-0H 15M"
,"Mikolas, Miles",571945,"R","CU",659,"76",2546,"20.6",0.8667236212544714,0.8295865702623533,31.660654857626668,26.01401338468051,"Curveball",83,300,315,5.646641472946158,5.646641472946157,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Molina, Yadier",425877,"R","CU",20,"53.2",1476,"16.4",0.7274242439805083,0.5268161647304787,110.41415887967011,98.84817579717776,"Curveball",53,135,165,11.565983082492352,11.565983082492329,-30,2,15,2,45,0,30,"2:15","2:45","-0H 30M"
,"Norris, Daniel",596057,"L","CU",15,"76.1",2402,"17.8",0.7585857051312392,0.8262174804405203,330.51606243197455,336.9890327986953,"Curveball",83,420,405,-6.4729703667207446,6.472970366720745,15,7,0,6,45,0,15,"7:00","6:45","+0H 15M"
,"O'Brien, Riley",676617,"R","CU",12,"78.1",2357,"21.2",0.8573749370258273,0.7198560596822572,38.01166283960572,57.46142809847113,"Curveball",72,285,240,-19.449765258865412,19.44976525886541,45,4,45,4,0,0,45,"4:45","4:00","+0H 45M"
,"Odorizzi, Jake",543606,"R","CU",69,"71.9",2209,"15.7",0.6658826835544158,0.7251792053209258,50.3868202636273,43.16642359533222,"Curveball",73,255,270,7.220396668295081,7.220396668295076,-15,4,15,4,30,0,15,"4:15","4:30","-0H 15M"
,"Ohtani, Shohei",660271,"R","CU",223,"77.6",2482,"20.2",0.8477585036819701,0.8085941853464578,40.114976442908215,35.35092941468628,"Curveball",81,285,285,4.764047028221938,4.764047028221944,0,4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
,"Ortega, Oliver",661383,"R","CU",190,"82.2",2307,"11.8",0.5211690914948821,0.6969552806092223,31.65041691720387,26.16249853662717,"Curveball",70,300,315,5.487918380576701,5.487918380576698,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Ortiz, Luis F.",656814,"R","CU",12,"79.3",2677,"17.8",0.7288891332441189,0.7129511273235081,52.09973582475381,43.97249892164777,"Curveball",71,255,270,8.127236903106038,8.127236903106043,-15,4,15,4,30,0,15,"4:15","4:30","-0H 15M"
,"Paddack, Chris",663978,"R","CU",66,"76",2155,"23.3",0.999856021769399,0.9642801211020567,24.734104817186164,24.79949067516526,"Curveball",96,315,315,-0.06538585797909491,0.06538585797909546,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Pagán, Emilio",641941,"R","CU",28,"80.2",2632,"18.6",0.7798035312559441,0.7462734622603332,37.125664573645054,27.77220244875491,"Curveball",75,285,300,9.353462124890143,9.353462124890143,-15,4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Peters, Dillon",596071,"L","CU",92,"77.3",2906,"18.1",0.7340073078092693,0.7242740484157089,321.65100046312944,316.99313606273824,"Curveball",72,435,450,4.65786440039119,4.657864400391141,-15,7,15,7,30,0,15,"7:15","7:30","-0H 15M"
,"Pruitt, Austin",643493,"R","CU",151,"80.9",2908,"15.5",0.6189174885329357,0.6327495613939753,38.96434545323777,33.70876536901889,"Curveball",63,285,300,5.255580084218877,5.255580084218879,-15,4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Pérez, Cionel",672335,"L","CU",19,"82.5",2831,"22",0.8835213758911729,0.818182381003294,333.3253541975936,327.1801365611802,"Curveball",82,420,420,6.145217636413406,6.145217636413387,0,7,0,7,0,0,0,"7:00","7:00"," 0H 00M"
,"Quantrill, Cal",615698,"R","CU",125,"82.7",2447,"6.6",0.29071520534536965,0.2792506581952878,74.01986577756155,40.59415825303097,"Curveball",28,210,285,33.42570752453058,33.42570752453058,-75,3,30,4,45,1,15,"3:30","4:45","-1H 15M"
,"Quintana, Jose",500779,"L","CU",591,"78.3",2264,"13",0.5837966163497085,0.6081572384046797,305.170537516393,325.7224089811391,"Curveball",61,465,435,-20.551871464746114,20.551871464746103,30,7,45,7,15,0,30,"7:45","7:15","+0H 30M"
,"Roberts, Ethan",681799,"R","CU",10,"80.6",2888,"19.4",0.8093007260931325,0.7877605738232033,44.271781029608206,42.531008341968146,"Curveball",79,270,270,1.7407726876400602,1.7407726876400598,0,4,30,4,30,0,0,"4:30","4:30"," 0H 00M"
,"Rodón, Carlos",607074,"L","CU",170,"79.8",2454,"16.4",0.6899491082966119,0.6914767689215772,329.05678450139027,335.5485229766984,"Curveball",69,420,405,-6.491738475308125,6.491738475308101,15,7,0,6,45,0,15,"7:00","6:45","+0H 15M"
,"Sanchez, Aaron",592717,"R","CU",284,"79.1",2632,"18.9",0.7881388098543017,0.7112159838870357,55.85390145531986,45.08299573896272,"Curveball",71,255,270,10.770905716357134,10.77090571635714,-15,4,15,4,30,0,15,"4:15","4:30","-0H 15M"
,"Silseth, Chase",681217,"R","CU",19,"78.7",2677,"19.1",0.7814764907128978,0.803669738942605,22.299873600130667,18.929010025038025,"Curveball",80,315,315,3.370863575092642,3.3708635750926454,0,5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Stammen, Craig",489334,"R","CU",59,"79.6",2321,"15.6",0.6730627815700228,0.7007539783047931,46.038721714094834,33.22525621817195,"Curveball",70,270,300,12.813465495922884,12.813465495922882,-30,4,30,5,0,0,30,"4:30","5:00","-0H 30M"
,"Staumont, Josh",622251,"R","CU",252,"82.2",2689,"17.4",0.7414066150382105,0.8075840660004932,21.54796334893956,34.320938971548316,"Curveball",81,315,285,-12.772975622608755,12.772975622608753,30,5,15,4,45,0,30,"5:15","4:45","+0H 30M"
,"Steele, Justin",657006,"L","CU",53,"78.4",2539,"16.6",0.6958615309118277,0.6892979744019682,319.22126386896485,310.7746584176559,"Curveball",69,435,465,8.446605451308926,8.446605451308919,-30,7,15,7,45,0,30,"7:15","7:45","-0H 30M"
,"Suarez, Robert",663158,"R","CU",32,"80.3",2134,"12.9",0.5787056249467154,0.6432908939010202,46.92176055261538,27.073563703897037,"Curveball",64,270,300,19.848196848718345,19.84819684871834,-30,4,30,5,0,0,30,"4:30","5:00","-0H 30M"
,"Thompson, Zach",605507,"R","CU",432,"76.6",2244,"13.7",0.6094049981083004,0.7882833682844783,26.448590692847944,22.730546025563825,"Curveball",79,300,315,3.7180446672841185,3.7180446672841145,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Thompson, Zack",668868,"L","CU",174,"75",2816,"23.1",0.9374000378302778,0.9200768184153088,340.37465864363026,339.4202074965878,"Curveball",92,405,405,0.9544511470424482,0.9544511470423946,0,6,45,6,45,0,0,"6:45","6:45"," 0H 00M"
,"Urquidy, José",664353,"R","CU",370,"78.1",2627,"19.7",0.8084277544266274,0.8006184642739694,29.025140484246577,23.34635259040786,"Curveball",80,300,315,5.678787893838717,5.678787893838717,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Varland, Louie",686973,"R","CU",11,"82",2267,"10.1",0.4561553949046701,0.47624545056023965,50.02745106001552,17.940690310741758,"Curveball",48,255,330,32.086760749273765,32.08676074927376,-75,4,15,5,30,1,15,"4:15","5:30","-1H 15M"
,"VerHagen, Drew",572403,"R","CU",56,"78.2",2216,"20.8",0.9204084249714141,0.9453608971924015,28.505987848555122,29.88140106954748,"Curveball",95,300,300,-1.3754132209923569,1.3754132209923644,0,5,0,5,0,0,0,"5:00","5:00"," 0H 00M"
,"Wacha, Michael",608379,"R","CU",143,"74.7",2181,"16.7",0.7154943421585871,0.8209483425399228,31.47560894056241,41.10714701052029,"Curveball",82,300,285,-9.631538069957884,9.631538069957882,15,5,0,4,45,0,15,"5:00","4:45","+0H 15M"
,"Waldichuk, Ken",686610,"L","CU",47,"75.2",2059,"20.5",0.9108705619050228,0.8248755071118186,319.1517539819731,307.36536845210844,"Curveball",82,435,465,11.786385529864674,11.786385529864694,-30,7,15,7,45,0,30,"7:15","7:45","-0H 30M"
,"Woodford, Jake",663765,"R","CU",59,"75.3",2541,"23.5",0.9788800983835602,0.9546169574746625,27.3342477397467,28.37441858470146,"Curveball",95,300,300,-1.0401708449547584,1.0401708449547589,0,5,0,5,0,0,0,"5:00","5:00"," 0H 00M"
,"Yajure, Miguel",664337,"R","CU",122,"81.9",2666,"18.4",0.7740275586561792,0.8065592297909834,27.494162183518824,22.755467989303327,"Curveball",81,300,315,4.738694194215498,4.7386941942154985,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Alvarado, José",621237,"L","CU",11,"86.5",2465,"8.7",0.3840593997785637,0.4085812958151559,340.3344858981667,6.033186448636968,"Curveball",41,405,345,-25.698700550470278,25.69870055047032,60,6,45,5,45,1,0,"6:45","5:45","+1H 00M"
,"Anderson, Chase",502624,"R","CU",38,"77.8",2201,"20.3",0.9144336056522882,0.9184158671955057,22.37300657477499,18.419410796629336,"Curveball",92,315,330,3.9535957781456545,3.953595778145654,-15,5,15,5,30,0,15,"5:15","5:30","-0H 15M"
,"Anderson, Tyler",542881,"L","CU",31,"73.3",2144,"11.3",0.49796226925147347,0.5815911076956158,331.87663516546195,350.63088675385063,"Curveball",58,420,375,-18.754251588388684,18.75425158838872,45,7,0,6,15,0,45,"7:00","6:15","+0H 45M"
,"Bielak, Brandon",656232,"R","CU",32,"79.8",2337,"18.9",0.8328195392956274,0.8255898613755325,24.81239430070275,18.305063047854304,"Curveball",83,315,330,6.507331252848445,6.507331252848448,-15,5,15,5,30,0,15,"5:15","5:30","-0H 15M"
,"Blackburn, Paul",621112,"R","CU",284,"78.8",2604,"21.5",0.8797457037707994,0.8963664689702985,26.602143925591776,23.78905018236813,"Curveball",90,300,315,2.8130937432236465,2.8130937432236456,-15,5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Bradley, Archie",605151,"R","CU",76,"79.9",1974,"13.6",0.628518982821894,0.7041038905129849,27.023393468115813,48.18545541317275,"Curveball",70,300,270,-21.162061945056934,21.162061945056927,30,5,0,4,30,0,30,"5:00","4:30","+0H 30M"
,"Buehler, Walker",621111,"R","CU",175,"79.2",2666,"20.6",0.8559979417223529,0.8533309048547986,35.550036462723455,35.85879608456494,"Curveball",85,285,285,-0.30875962184148875,0.30875962184148564,0,4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
,"Cabrera, Edward",665795,"R","CU",255,"83.8",2431,"12.5",0.5466425360297491,0.5664503792520981,34.43797179294049,49.008591842299666,"Curveball",57,285,255,-14.570620049359178,14.570620049359183,30,4,45,4,15,0,30,"4:45","4:15","+0H 30M"
,"Clevinger, Mike",605182,"R","CU",64,"76.8",2228,"15.5",0.6759874189103046,0.7610342558312221,36.57746684607358,26.74548524079347,"Curveball",76,285,300,9.831981605280106,9.831981605280108,-15,4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Coulombe, Danny",543056,"L","CU",34,"79.3",2688,"24.1",0.9787901069131649,0.9060609066272808,344.96634765032354,345.1255600800571,"Curveball",91,390,390,-0.1592124297335431,0.1592124297335251,0,6,30,6,30,0,0,"6:30","6:30"," 0H 00M"
,"Crismatt, Nabil",622503,"R","CU",216,"73.2",2227,"22",0.942646263266466,0.972213147764606,40.62772237832678,40.30845051069687,"Curveball",97,285,285,0.319271867629908,0.319271867629912,0,4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
,"Diplán, Marcos",650959,"R","CU",21,"80.7",2663,"11.5",0.47143584642963887,0.5030549786524795,47.51472095394695,42.08158265624769,"Curveball",50,270,270,5.433138297699259,5.433138297699256,0,4,30,4,30,0,0,"4:30","4:30"," 0H 00M"
,"Doolittle, Sean",448281,"L","CU",12,"78.1",2403,"11.1",0.46247795921925045,0.41095477667490854,279.39103734927653,284.031724357625,"Curveball",41,525,510,-4.640687008348493,4.6406870083484835,15,8,45,8,30,0,15,"8:45","8:30","+0H 15M"
,"Eickhoff, Jerad",595191,"R","CU",19,"72.7",2545,"18.1",0.7523143222665403,0.7721622537675262,45.96882011011138,38.5504118834927,"Curveball",77,270,285,7.418408226618681,7.418408226618679,-15,4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Eovaldi, Nathan",543135,"R","CU",321,"78.3",2062,"15.8",0.7070442243826514,0.77057812295396,47.23033218049963,40.14088096648243,"Curveball",77,270,285,7.089451214017203,7.089451214017199,-15,4,30,4,45,0,15,"4:30","4:45","-0H 15M"
