Name,Team,IP,Pit+ FA,Pit+ SI,Pit+ FC,Pit+ FS,Pit+ SL,Pit+ CU,Pit+ CH,Pit+ KC,Pit+ FO,Stuff+,Location+,Pitching+,ERA,Name,Team,Season,Age,K/9,WHIP,BABIP,FIP,K%,NameASCII,PlayerId,MLBAMID
"Aaron Ashby","MIL",107.1,75.59032258064515,94.05884194053208,,,106.64553734061931,104.31841004184102,104.33367609254498,,,105.61440020345555,97.32865385532399,100.56905472636817,4.444099747423187,"Aaron Ashby","MIL",2022,24,10.565218267458896,1.4254659567206447,0.3238434163701068,4.062741639476972,0.26526316,"Aaron Ashby",23550,676879
"Phil Maton","HOU",131.2,100.97484143763214,87.47724433557867,101.95384615384614,,106.47188344988345,109.14107352739153,-123.3,,,105.82855697000593,97.73815100450402,103.38904544287018,3.417721981078597,"Phil Maton","HOU",2022,30,10.048102624371074,1.1848102867739136,0.2791411042944785,4.034549226558048,0.26486486,"Phil Maton",18064,664208
"Eli Morgan","CLE",134,95.68370630068898,,61.6,,111.93002159827215,109.89229781771503,107.02460044893378,,,93.35157210205361,103.95835214084676,102.736323369922,3.694030271391259,"Eli Morgan","CLE",2022,26,9.873135452627547,1.1641792370445179,0.28653295128939826,3.7288666144109124,0.26486486,"Eli Morgan",20203,669212
"Scott Barlow","- - -",142.1,92.87574074074072,89.9908496732026,,,102.13615934627173,106.06705426356588,,,,110.63433271127774,98.39532126675712,100.69205398998272,3.2248248169266667,"Scott Barlow","- - -",2022,30,9.864170028246274,1.1873537996963108,0.2808988764044944,3.524825219238347,0.26485569,"Scott Barlow",14993,605130
"Jalen Beeks","TBR",103.1,90.361625,,97.94323671497584,,92.64090909090909,,102.5438725490196,,,98.4198258057416,97.77201899673773,96.37778098456405,4.093548815267808,"Jalen Beeks","TBR",2022,29,10.190323646517735,1.2967743291864924,0.29850746268656714,3.625693591699841,0.26470588,"Jalen Beeks",17192,656222
"Kevin Ginkel","ARI",94.2,93.60998735777497,91.36476190476192,,,111.38069073783359,,53.5,,,107.95656719374968,99.93999149411799,100.70300142599446,2.757042771978765,"Kevin Ginkel","ARI",2022,29,9.507044041306086,1.0774649913480232,0.270042194092827,2.8200063998257545,0.26455026,"Kevin Ginkel",19876,656464
"Tim Herrin","CLE",27.2,93.78920187793429,87.64814814814815,,,96.94134615384615,117.86557377049179,,,,104.43223938223935,95.05984555984556,97.94324324324326,5.530121371507061,"Tim Herrin","CLE",2023,26,10.409640228719173,1.4819279492273822,0.3611111111111111,3.869498289664522,0.26446281,"Tim Herrin",25139,682120
"Yusei Kikuchi","TOR",268.1,98.4785390199637,,83.97070707070708,,107.11341085271319,105.03609576427259,89.1393063583815,,,106.40025239182516,98.48216484364188,100.2350531430643,4.3602487468061115,"Yusei Kikuchi","TOR",2022,31,10.229814367506647,1.3565218323396793,0.3058823529411765,4.681042913965251,0.26429809,"Yusei Kikuchi",20633,579328
"Zac Gallen","ARI",394,106.08748335552595,90.03532608695652,99.87656675749318,,111.25260615306381,,111.84764638346729,112.77971014492753,,107.98266987250891,105.10566005857639,107.65851228097588,3.0380710659898478,"Zac Gallen","ARI",2022,27,9.411167512690355,1.0228426395939085,0.272,3.1630603548233887,0.26410256,"Zac Gallen",19291,668678
"Huascar Brazobán","MIA",90.2,96.8465045592705,94.0956043956044,94.8006711409396,,,,99.9287640449438,,,96.16643734605465,98.92605377663195,96.55015490372725,3.7720596435059446,"Huascar Brazobán","MIA",2022,33,10.422796383371688,1.444853255261049,0.31277533039647576,3.954707806062524,0.2638191,"Huascar Brazoban",6107,623211
"Nick Pivetta","BOS",322.1,105.69996397694526,,98.02688172043011,68.8,111.47160003013302,106.1947189097104,80.1,94.2254975124378,,109.75996259431187,99.78274977889564,103.61291706246014,4.327818164522401,"Nick Pivetta","BOS",2022,30,9.995863889671092,1.265770473924831,0.28728606356968217,4.217949973986965,0.26323529,"Nick Pivetta",15454,601713
"Colin Selby","PIT",24,53.3,95.03861386138615,,,93.98993710691825,111.33066666666669,,,,114.18806016560004,93.39988212749033,97.35325523375637,9.000001072883734,"Colin Selby","PIT",2023,25,11.250001341104667,1.8333335518837235,0.38461538461538464,4.796707209944747,0.26315789,"Colin Selby",24986,681882
"Jordan Hicks","- - -",127,103.65074211502784,98.58987683498891,,,105.73799858326069,,72.30384615384615,,,124.97274752306579,94.4482710190687,100.57753310023558,4.039370624727499,"Jordan Hicks","- - -",2022,26,10.204725788785261,1.338582858096832,0.29652996845425866,3.6822317084900535,0.26277372,"Jordan Hicks",19618,663855
"Drew Smith","NYM",102.1,102.12194211017741,58.1,,,110.33499005964217,99.49810290313307,93.41041666666666,,,120.72821249791754,97.7171604929109,103.45767584833112,3.781759568539031,"Drew Smith","NYM",2022,29,9.938112354532802,1.289902488493933,0.2845849802371542,4.451522350434568,0.26218097,"Drew Smith",17755,622098
"Lucas Gilbreath","COL",43,89.73481989708401,,,94.38888888888889,98.87892156862743,,,,,98.57060301507535,89.54623115577886,92.13090452261306,4.186047254348978,"Lucas Gilbreath","COL",2022,26,10.255815773154994,1.4651165390221421,0.330188679245283,3.531035727098106,0.26203209,"Lucas Gilbreath",21290,656458
"Dinelson Lamet","- - -",60,78.26323529411765,79.89230769230771,,,100.69623287671234,,83.99375,,,91.17830780605262,89.72005144966435,89.47238764317937,8.700001106262349,"Dinelson Lamet","- - -",2022,30,11.550001468658634,1.9000002415975241,0.3836477987421384,5.3448567078652385,0.26190476,"Dinelson Lamet",17186,659275
"Andrew Abbott","CIN",109.1,91.37336842105263,,,,112.97476038338655,103.3996913580247,91.1325806451613,,,86.5927704485488,100.7850659630607,96.9615831134565,3.868902619008442,"Andrew Abbott","CIN",2023,24,9.878049240021554,1.317073232002874,0.302158273381295,4.197113574054682,0.26143791,"Andrew Abbott",29911,671096
"Nestor Cortes","NYY",221.2,106.67106227106228,108.91012658227848,102.69587727708533,,101.64455111813659,113,98.31811594202897,,,103.5575145034245,102.69880138567223,104.13210109744706,3.1669173840663993,"Nestor Cortes","NYY",2022,28,9.338346132503485,1.0150376230982048,0.24955436720142601,3.514078798813954,0.26106697,"Nestor Cortes",17874,641482
"Clay Holmes","NYY",126.2,80.55,97.49625167336012,,,118.2989243007955,,,,,120.51996884017419,97.30684260439835,102.4933314464659,2.7000003794620446,"Clay Holmes","NYY",2022,30,9.663159252811528,1.0973685752784332,0.28134556574923547,2.7491498068348452,0.2605364,"Clay Holmes",13649,605280
"Robert Garcia","- - -",32,103.5523622047244,,,,98.82301587301588,,104.01056338028171,,,102.38861446441976,103.34459743325755,102.53675653659472,3.6562505482289365,"Robert Garcia","- - -",2023,27,9.281251391658069,1.1875001780572614,0.2911392405063291,3.536290401668527,0.25984252,"Robert Garcia",23363,676395
"Caleb Ferguson","LAD",95,100.88211678832116,,99.39235474006117,,98.03000000000002,102.1083333333333,,,,106.37746807133064,100.75317009899106,100.83959406830377,2.8421057767155697,"Caleb Ferguson","LAD",2022,26,10.136843936952198,1.3368423468254715,0.328,3.2135267713126923,0.25970874,"Caleb Ferguson",19349,657571
"Phil Bickford","- - -",128.1,104.25297542043982,,,,103.56151468315299,,87.64399999999999,,,110.13218378808226,102.66624229596677,103.829887467591,4.838961734176687,"Phil Bickford","- - -",2022,27,10.02857286938067,1.2857144704334191,0.2796352583586626,4.363878157195097,0.25952813,"Phil Bickford",18519,641360
"Griffin Canning","LAA",127,93.40619834710743,85.7,,,110.30064102564104,103.43297491039426,100.56297968397293,,,95.64586196512359,101.80365291687094,101.23860585475175,4.322834678130523,"Griffin Canning","LAA",2023,27,9.850393774756437,1.2362204817240292,0.2964071856287425,4.286536430234954,0.25932836,"Griffin Canning",19867,656288
"Jesse Chavez","- - -",104,93.14545454545454,98.74999999999999,99.55805805805805,,,107.5537037037037,96.88065373065372,,,98.86517196858183,103.87053694036908,99.04637365400245,3.0288465982358783,"Jesse Chavez","- - -",2022,38,9.778847588590121,1.2403847973727882,0.3140794223826715,3.2753520861523366,0.25917431,"Jesse Chavez",5448,445926
"Bowden Francis","TOR",37,105.33936170212766,,,,94.8746835443038,111.90645161290321,53.1,,,102.84872262773722,101.65711678832115,105.96441605839418,1.7027029687684743,"Bowden Francis","TOR",2022,27,8.75675812509501,0.8378379687590904,0.20224719101123595,3.793011448802666,0.25899281,"Bowden Francis",20548,670102
"Yimi García","TOR",127,109.36881067961168,97.96374999999998,,,99.77472123104369,105.79570093457943,95.98333333333335,,,105.44827296362558,102.71996788743425,104.67781144970546,3.61417398825872,"Yimi García","TOR",2022,32,9.708663458655776,1.1496065409276102,0.2997032640949555,3.430637489364143,0.25897921,"Yimi Garcia",12095,554340
"Mychal Givens","- - -",65.1,95.31958041958043,65.1875,,,97.36604361370716,,90.68497224880382,,,92.56076553807202,96.59025041788225,94.67235526642011,3.8571435515457826,"Mychal Givens","- - -",2022,32,10.056124259387218,1.3928573936137547,0.3170731707317073,4.177284825440637,0.25886525,"Mychal Givens",10430,571710
"Griffin Jax","MIN",137.2,99.90592948717949,105.37499999999999,101.36,,120.2956888498574,98.71632653061225,102.87542005889486,,,125.9901349865893,104.87807316955717,110.8919794054895,3.595642111447956,"Griffin Jax","MIN",2022,28,9.544795423116392,1.1113802889930047,0.2833333333333333,3.1946378693380537,0.25886525,"Griffin Jax",20253,643377
"Ryne Stanek","HOU",105.1,104.15408163265305,,,108.6531680440771,102.83364779874213,,,,,131.76441222540114,96.73997729196101,104.9129711634647,2.5632915415074558,"Ryne Stanek","HOU",2022,31,9.65506480634475,1.2341774088739603,0.26053639846743293,3.7791292698055066,0.25858124,"Ryne Stanek",15947,592773
"Emmet Sheehan","LAD",60.1,95.21587197806208,,,,103.1776601069154,,100.20555422933079,,,100.61433866956048,95.43389576591025,96.75184815280754,4.922652037449875,"Emmet Sheehan","LAD",2023,23,9.546961527175513,1.1933701908969392,0.23972602739726026,4.846200614026323,0.25806452,"Emmet Sheehan",29839,686218
"Enyel De Los Santos","CLE",119,96.12497198311007,,,,101.0809680675841,,84.99500483586505,,,93.2098320788847,99.17160571483696,96.46634311230024,3.1764711991903862,"Enyel De Los Santos","CLE",2022,27,9.302522797628988,1.109243910828389,0.27759197324414714,3.0986888117404554,0.25786164,"Enyel De Los Santos",18403,660853
"Steve Cishek","WSN",66.1,106.3226470588235,100.13096446700509,,,95.88165137614679,,83.34,,,92.7756595744681,97.63514893617021,100.25940425531914,4.206030957021849,"Steve Cishek","WSN",2022,36,10.040202929665059,1.2211057617160206,0.2654320987654321,4.8460996757044725,0.25783972,"Steve Cishek",6483,518553
"Jimmy Cordero","NYY",32.2,146.03333333333333,100.7233983286908,,,113.2013986013986,,84.24285714285713,,,130.24958173335932,99.03018958975714,104.27271111060165,3.857143833060553,"Jimmy Cordero","NYY",2023,31,9.367349308861343,1.0714288425168204,0.27380952380952384,3.071366843637044,0.25757576,"Jimmy Cordero",15690,622772
"Lance McCullers Jr.","HOU",47.2,,86.49892473118281,79.23559322033897,,115.83730569948186,,97.11287878787877,101.87301587301587,,111.59947229551446,95.31675461741426,99.09261213720318,2.265734386616654,"Lance McCullers Jr.","HOU",2022,28,9.440559944236059,1.2377623037998389,0.2773109243697479,3.4900533994326506,0.25641026,"Lance McCullers Jr.",14120,621121
"Shane Baz","TBR",27,100.75056179775282,,,,113.77939393939393,84.3515625,96.13513513513513,,,119.10338600451465,96.59119638826185,102.82821670428895,5.000000353212735,"Shane Baz","TBR",2022,23,10.00000070642547,1.333333427523396,0.3055555555555556,4.408727389533176,0.25641026,"Shane Baz",22264,669358
"Brent Headrick","MIN",25.2,94.63741007194245,,,,93.66349206349206,,81.85714285714286,,,85.73729838709677,99.71149193548388,93.64012096774196,6.311688937069676,"Brent Headrick","MIN",2023,25,10.519481561782793,1.441558584392457,0.30303030303030304,6.099196485460567,0.25641026,"Brent Headrick",27702,687396
"Carlos Estévez","- - -",119.1,101.04023066485752,,,,107.23148558758317,88.4,96.95504587155963,,,112.5301963901537,100.51553433649357,101.97337889561858,3.6955311200372196,"Carlos Estévez","- - -",2022,30,9.955308323365571,1.340782265773141,0.2967741935483871,4.008151621517722,0.25581395,"Carlos Estevez",14542,608032
"James McArthur","KCR",23.1,91.11666666666667,96.00924369747901,61.5,,102.49638554216867,119.24772727272727,,,,114.45102639296186,102.87976539589442,106.43812316715541,4.628571680808568,"James McArthur","KCR",2023,26,8.871429054883087,0.9428571942387823,0.2903225806451613,2.7836117623776793,0.25555556,"James McArthur",21527,663704
"Nick Sandlin","CLE",104,102.29578855325913,95.6524296675192,,88.73267326732673,105.4073405535499,,,,,104.44825364483128,96.84612517749436,101.58815047818096,3.1153853010145265,"Nick Sandlin","CLE",2022,26,9.259617422459842,1.0865387006624736,0.20816326530612245,4.415859743269958,0.25536993,"Nick Sandlin",20517,680704
"Lucas Giolito","- - -",346,95.75767634854772,,,,103.58670967741935,83.3768115942029,105.60043640897756,,,93.65788943356732,100.90131209744114,100.17741800480255,4.890173599106536,"Lucas Giolito","- - -",2022,28,9.910405006699948,1.3699422493950935,0.30589543937708563,4.70285781979959,0.25536193,"Lucas Giolito",15474,608337
"Nick Anderson","ATL",35.1,92.39365671641791,67.46666666666665,,,,104.72408759124089,,,,93.36903460837888,106.26721311475409,98.70983606557373,3.05660388358508,"Nick Anderson","ATL",2023,32,9.16981165075524,1.1037736246279455,0.2903225806451613,3.085229032631233,0.25531915,"Nick Anderson",18337,623433
"Danny Coulombe","- - -",63.2,83.78015921616657,91.93414949494948,96.68750000000001,,102.43513610831052,106.5,101.02539682539681,106.27415730337079,,109.1998269551931,94.32151938315035,98.06284511246135,2.544503519845882,"Danny Coulombe","- - -",2022,33,9.471207546093005,1.146597265115737,0.28402366863905326,3.023225904082449,0.25475285,"Danny Coulombe",13293,543056
"Colin Poche","TBR",119.1,104.15070007369197,,,,100.09868507560817,100.86341463414637,,,,119.2070967138516,95.50626608054509,103.10144247118275,3.0921791992861953,"Colin Poche","TBR",2022,29,9.427375607579863,1.1229051834806238,0.24092409240924093,3.9307408881283727,0.25458248,"Colin Poche",19403,621363
"Tyler Mahle","- - -",146.1,107.08905891354246,,99.32170818505337,99.87219343696027,104.40089795918368,,,,,101.74089839412039,104.37627183697273,104.16613743433965,4.182232546120116,"Tyler Mahle","- - -",2022,27,9.471526648566144,1.1890661160537583,0.27631578947368424,3.9233215194180184,0.25454545,"Tyler Mahle",16358,641816
"Steven Wilson","SDP",106,100.53967459324157,,89.5,,110.92585380174187,,97.15696202531645,,,124.23853167308052,99.21769000236593,105.60778888095061,3.4811325765836574,"Steven Wilson","SDP",2022,27,9.339623985956154,1.1132077074169962,0.22265625,4.325245278863669,0.25404157,"Steven Wilson",20353,621051
"Jordan Weems","WSN",94.1,97.49508196721311,,,,110.46620450606586,107.89629629629631,95.99000000000001,,,113.80767984904475,99.54553175039966,102.16024038839531,4.293286971408731,"Jordan Weems","WSN",2022,30,9.636044091384042,1.1978800685658928,0.23949579831932774,4.6261695366475415,0.25376884,"Jordan Weems",13190,607179
"Anthony Bass","- - -",90.1,88.56159999999998,96.64554707379133,,98.42786885245901,110.8796169630643,,,,,108.50118511155107,101.19101996562036,103.84397069216779,2.291513334459725,"Anthony Bass","- - -",2022,34,9.1660533378389,1.095941159958999,0.26180257510729615,3.3654072835206263,0.25344353,"Anthony Bass",7982,542914
"Brennan Bernardino","- - -",53,,88.37504911591355,,,,93.50677083333333,70.30833333333332,,,87.27113052328045,96.83691629208715,90.31973816701488,3.2264157910075184,"Brennan Bernardino","- - -",2022,31,9.849058730444003,1.3396229307692036,0.3333333333333333,3.5129129600286366,0.25327511,"Brennan Bernardino",16835,657514
"Triston McKenzie","CLE",207.1,104.2895750708215,,,,101.56005917159764,105.94384384384385,,,,111.5552051625643,101.33966158361922,104.06346804215374,3.1254020203081945,"Triston McKenzie","CLE",2022,24,8.94212244699289,0.9983923120428955,0.23846153846153847,3.663629166865176,0.25307125,"Triston McKenzie",18000,663474
"Seranthony Domínguez","PHI",101,100.24642857142857,101.9519156822936,85,,104.92131519274378,,93.58082191780821,,,122.73454221165277,96.07342449464925,101.59696789536261,3.3861393812136615,"Seranthony Domínguez","PHI",2022,28,9.712873488218134,1.2673270198694406,0.28076923076923077,3.9553070962331223,0.25290023,"Seranthony Dominguez",19249,622554
"Josh Staumont","KCR",57.2,90.28339483394834,90.3468085106383,,,103.73655603655604,101.0131901840491,,,,108.12860452888555,91.89860789074855,94.35331089191847,6.086706074700096,"Josh Staumont","KCR",2022,29,10.456648897561704,1.6473990800470346,0.3288590604026846,4.0809661731623965,0.25283019,"Josh Staumont",18335,622251
"Will Vest","DET",111.1,101.18363095238092,101.92307692307692,,,103.3394184168013,,97.25545023696681,,,97.01276915428143,102.70937585245024,101.47568701987805,3.556886877530378,"Will Vest","DET",2022,28,9.61976223695716,1.2305391470243985,0.30491803278688523,3.111467984307023,0.25265393,"Will Vest",19769,676684
"Shawn Armstrong","- - -",113.2,113.9040511727079,103.13782945736433,101.50149501661129,,123.74923076923076,,,,,104.63443198919467,107.11107278062794,106.68657406528683,3.008798049449944,"Shawn Armstrong","- - -",2022,31,9.50146752457877,1.1436951649955927,0.2990353697749196,3.0457068233620075,0.25210084,"Shawn Armstrong",12857,542888
"Yu Darvish","SDP",331,110.9241134751773,101.43313343328334,99.03282208588958,108.55943877551022,110.88370505234411,98.27922077922078,53.3,111.75714285714285,,109.47810536800516,102.45749313766436,104.97563894059633,3.697885366843664,"Yu Darvish","SDP",2022,36,9.190332749949695,1.0936556395403647,0.279123414071511,3.6062147355822707,0.25130112,"Yu Darvish",13074,506433
"Ryan Pepiot","LAD",78.1,96.884966442953,,,,98.83739130434783,,104.04014423076923,,,103.69856218547807,97.48842559309848,99.34766355140188,2.7574468532715954,"Ryan Pepiot","LAD",2022,25,9.191489510905319,1.0851064005929891,0.2127659574468085,4.759106684082935,0.2507837,"Ryan Pepiot",26221,686752
"Bryan Woo","SEA",87.2,105.76141384388806,102.7590785907859,,,105.1121951219512,,93.45192307692307,,,103.01607142857145,101.56950549450552,103.39045329670333,4.2091255973881365,"Bryan Woo","SEA",2023,23,9.547528794075529,1.2091255103608196,0.27312775330396477,4.3615042699215945,0.25067385,"Bryan Woo",30279,693433
"Sam Moll","- - -",105.2,98.54982381959127,83.89445770040778,,,105.89882125471107,,96.57142857142857,,,89.18894341745842,97.14902932368246,96.14103608421183,2.9810736493462198,"Sam Moll","- - -",2022,31,9.70978274358483,1.2492118149641303,0.26838235294117646,3.6602795951520557,0.25054945,"Sam Moll",14874,594580
"Grayson Rodriguez","BAL",122,106.07516778523488,,86.44220183486239,,114.45884244372989,100.59529411764706,115.09511677282377,,,116.55708174904939,101.86768060836498,107.57595057034224,4.352459288578927,"Grayson Rodriguez","BAL",2023,23,9.516394037740366,1.3360656573227214,0.3220858895705521,3.927171549070464,0.25048544,"Grayson Rodriguez",24492,680570
"Garrett Whitlock","BOS",150,96.76842105263158,105.04397270659591,,,99.25545977725335,,116.21271676300577,,,96.66320605680403,103.96319696613617,105.9534735054793,4.26000016250611,"Garrett Whitlock","BOS",2022,27,9.240000352478042,1.1666667111714697,0.3054187192118227,3.760566604232597,0.2504065,"Garrett Whitlock",20191,676477
"MacKenzie Gore","- - -",206.1,99.60605924596051,,,,99.94627338708133,101.42289855072464,88.1883211678832,,,100.15079152027229,97.05309735685765,99.35763868730811,4.449111703169824,"MacKenzie Gore","- - -",2022,23,9.726979507910498,1.4248789114726887,0.3102803738317757,4.626691541691949,0.25028058,"MacKenzie Gore",22201,669022
"José Cisnero","DET",84.1,98.64786821705425,89.3785100286533,97.48595041322315,,101.34261098072254,,90.8874689826303,,,103.12089379214407,96.73156412245133,96.74632306465102,4.055336946711953,"José Cisnero","DET",2022,34,9.924903580110833,1.4466406652013402,0.3105022831050228,4.3273896292421306,0.25,"Jose Cisnero",6399,542585
"Amir Garrett","KCR",69.2,83.13840399002494,72.12737239396117,,,98.36996996996996,,,,,91.95901207996495,91.14099016341731,89.28110803003335,4.392345740238152,"Amir Garrett","KCR",2022,31,9.947371235245228,1.464115246746051,0.27058823529411763,4.152672835486472,0.25,"Amir Garrett",14375,607237
"Tyler Kinley","COL",40.1,84.8373188405797,111.02727272727272,,,110.10290237467018,,102.27142857142859,,,95.81913804713804,101.36314715785305,99.78041671618145,2.9008269492708387,"Tyler Kinley","COL",2022,32,9.818183520608992,1.3388432073557717,0.3391304347826087,2.996628148309405,0.25,"Tyler Kinley",18297,641755
"Richard Lovelady","OAK",23.1,97.34745762711866,90.0825,,,102.46477272727272,,78.80000000000001,,,90.53146666666667,99.98613333333333,97.83786666666668,4.6285728158760335,"Richard Lovelady","OAK",2023,27,9.257145631752067,1.0714288925638966,0.21428571428571427,4.540755030573747,0.25,"Richard Lovelady",19337,663992
"Kyle Nelson","ARI",93,89.45494949494947,,101.97236842105265,,108.00824972129318,58.7,,,,88.1451572557429,103.49207320452105,101.4386089142282,3.387097955122614,"Kyle Nelson","ARI",2022,26,9.387100047054101,1.2150541870757314,0.2903225806451613,3.961744427314375,0.24871795,"Kyle Nelson",20515,669459
"Brendan White","DET",40.2,92.03177570093457,83.54222222222222,,71.2,112.9725089974293,,,,,98.8583386001344,100.58996273111224,103.6506583501369,5.0901648495923615,"Brendan White","DET",2023,24,9.737706668785387,1.352459259553526,0.3302752293577982,3.845204400029518,0.24858757,"Brendan White",26024,686839
"Alec Marsh","KCR",74.1,87.5146,96.42708333333333,,,98.64881367250265,101.257,91.6965,,,96.96595399136385,93.80359585769422,94.07126179831097,5.690583056985882,"Alec Marsh","KCR",2023,25,10.291479996676594,1.5605381432869085,0.3160621761658031,5.703470894654116,0.24853801,"Alec Marsh",27451,679525
"Luis Garcia","HOU",184.1,100.58010160880609,100.53999999999999,97.68786565547127,,107.55750915750914,98.1905923344948,105.48333333333332,,,99.94187803752433,100.03211486639907,100.53689823825145,3.7594937746208363,"Luis Garcia","HOU",2022,26,9.179023761411912,1.1555154025890881,0.26804123711340205,3.887388270758059,0.24802111,"Luis Garcia",23735,677651
"Pedro Avila","SDP",54.1,92.14646153846151,88.5898395721925,,,94.2,101.45185185185186,99.79920948616599,,,78.47502590673575,96.63367875647668,95.09036269430051,3.312883745709167,"Pedro Avila","SDP",2022,26,9.773007049842043,1.3251534982836668,0.2937062937062937,3.796688801036291,0.24789916,"Pedro Avila",18864,658648
"Peter Strzelecki","- - -",72,96.82777777777777,93.40238095238092,,,112.71253333333333,,95.12373737373737,,,102.17331606668807,99.85744704936914,100.83447096640968,3.625000720222934,"Peter Strzelecki","- - -",2022,28,9.625001912316067,1.2222224650560085,0.29015544041450775,3.4496053087625125,0.24758842,"Peter Strzelecki",21367,657265
"Cole Ragans","- - -",136,94.20580781414996,,88.41501136833402,,125.18181818181819,90.06590909090909,105.14206219312604,,,98.68400304067377,97.83347409960561,98.86137180838963,3.904411983737496,"Cole Ragans","- - -",2022,25,9.264706402088974,1.2500000701231155,0.2824858757062147,3.698390573240741,0.24734982,"Cole Ragans",21846,666142
"Zach Eflin","- - -",253.1,106.5095930232558,104.68337182448036,100.58727967097532,,122.80392250026397,107.04831338411316,96.11617647058824,,,95.06673658796501,108.0811763807037,104.73627252567796,3.6592104620319335,"Zach Eflin","- - -",2022,28,8.917105106505003,1.0539473499056378,0.29088277858176553,3.172971513627934,0.24704724,"Zach Eflin",13774,621107
"Joe Musgrove","SDP",278.1,100.64187145557656,97.55144927536232,98.98168202764978,,110.18968512486427,108.59326710816778,101.24084507042254,,,106.57100880374335,103.94148127228162,103.91576796051146,2.9748503537636095,"Joe Musgrove","SDP",2022,30,9.086227710951894,1.1029940321321596,0.2864864864864865,3.564696794732035,0.24670764,"Joe Musgrove",12970,605397
"Justin Verlander","- - -",337.1,105.84375238823078,,,,113.84402290622761,108.79505440158258,108.99891304347828,,,120.56904185582533,105.79134650589455,108.65040320695289,2.4545454360408145,"Justin Verlander","- - -",2022,40,8.777667918015522,0.975296435335058,0.25252525252525254,3.142520683603473,0.24644195,"Justin Verlander",8700,434378
"Will Smith","- - -",116.1,90.25743519781719,,,,106.83461962513782,96.70312499999999,82.7470588235294,,,87.7261002877878,101.4544024024024,98.87014695945945,4.177651160411436,"Will Smith","- - -",2022,32,9.283669245358748,1.237822566047833,0.284789644012945,3.8188173833873122,0.24640657,"Will Smith",8048,519293
"Kutter Crawford","BOS",206.2,106.7183055975794,,98.00727091633466,102.88162364130434,111.63262840098938,,86.42328767123287,102.74759999999998,,104.84156712018233,101.55494259297532,103.71618395630456,4.572580828031573,"Kutter Crawford","BOS",2022,27,9.232258433739938,1.224193597346019,0.29014598540145986,4.0194188261031085,0.24622532,"Kutter Crawford",20531,676710
"Emmanuel Clase","CLE",145.1,100.0181818181818,,111.73694656488551,,123.13596614950634,,,,,153.6491127121917,104.38890072432835,115.54514937455353,2.291284483858318,"Emmanuel Clase","CLE",2022,25,8.731651681730346,0.9426605834492179,0.2619647355163728,2.447497122703743,0.2460733,"Emmanuel Clase",21032,661403
"Daniel Norris","- - -",71.1,90.44159292035398,86.06455696202532,,,86.26603400893165,79.70666666666666,96.41933842239186,,,89.51053317975888,90.42887807309735,90.92105083438894,5.299066081777244,"Daniel Norris","- - -",2022,29,9.71495448325828,1.3457945604513637,0.23699421965317918,5.591025492800057,0.24600639,"Daniel Norris",13475,596057
"Justin Steele","CHC",292.1,98.09203489448443,89.74284673768199,,,108.77014113297051,93.02536443148688,83.21542213883679,,,101.02321194455553,100.2444548777159,100.70999036642169,3.1094641361991533,"Justin Steele","CHC",2022,27,9.297605634971726,1.245153955529694,0.31683168316831684,3.0943658518592287,0.24592834,"Justin Steele",17312,657006
"James Paxton","BOS",96,98.34890282131661,89.92727272727274,91.26917562724014,,,,93.03684210526315,93.92279635258359,,89.38671369782482,99.57160493827158,95.77231040564368,4.5,"James Paxton","BOS",2023,34,9.46875,1.3125,0.2918287937743191,4.682123692830404,0.24574209,"James Paxton",11828,572020
"Jacob Webb","- - -",53.2,107.18193832599118,,,,109.2894495412844,,98.0050193050193,,,114.82301429870726,100.2206454517953,105.40402306473374,3.6894416931231375,"Jacob Webb","- - -",2023,29,9.559008023091765,1.2857145294216994,0.24444444444444444,4.484854257204783,0.24568966,"Jacob Webb",19274,657097
"Brock Burke","TEX",142,96.76403079076279,93.12480992396962,,,107.28787185354689,,108.09021739130438,,,93.45684107091833,102.35627307133821,100.00042138298762,2.9788735595352343,"Brock Burke","TEX",2022,26,9.000000967106454,1.1267606844577718,0.27851458885941643,3.968128442674686,0.24567474,"Brock Burke",17968,656271
"Michael Fulmer","- - -",120.2,96.98967516241879,89.51782608695652,90.93464257659073,,106.10438743706544,91.07272727272729,96.56446428571428,,,106.97578731947216,95.54778474947378,99.34735359390703,3.8784536721670237,"Michael Fulmer","- - -",2022,30,9.397791590250865,1.3508289499214206,0.30670926517571884,3.842779726738914,0.24561404,"Michael Fulmer",13218,605242
"Nick Robertson","- - -",22.1,97.24736842105264,,,,111.13333333333334,,101.02258064516128,,,100.57576530612243,99.90280612244896,100.47831632653062,6.0447764635670485,"Nick Robertson","- - -",2023,24,10.47761253684955,1.7462687561415917,0.39705882352941174,3.88190606682995,0.24528302,"Nick Robertson",26226,687798
"Reid Detmers","LAA",277.2,93.86569097888676,109.7,,,102.15626472001921,102.21784922394679,98.6937984496124,,,97.17516759021996,97.69202613825708,98.12182586513647,4.148859695814106,"Reid Detmers","LAA",2022,23,9.399760248328834,1.2857143328173921,0.29836512261580383,3.970298703250069,0.24513948,"Reid Detmers",27468,672282
"Bailey Ober","MIN",200.1,99.13313090418355,,,,97.49969558599695,104.30233463035019,104.53808917197453,,,84.57988910942905,105.19315829720912,100.54661981622935,3.3693844449463004,"Bailey Ober","MIN",2022,27,8.850249808725616,1.063227980405277,0.27631578947368424,3.669419118576653,0.24502488,"Bailey Ober",21224,641927
